	Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	binning type	rank
158	0.7571166179386171	0.7586039697690783	0.7571166179386171	0.7586039697690783	0.9962940319319996	0.9934569376110424	0.9962940311208012	0.9934569361613382	0.01904222439642809	0.4707877472595498	0.01904222439642809	0.4707877472595498	0.5603648405237379	0.035598105443482006	0.5603648405237379	0.035598105443482006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7571166179386171	0.7586039697690783	0.7571166179386171	0.7586039697690783	0.036832802646588066	0.06619123255117143	0.036832802646588066	0.06619123255117143	0.849483284660677	0.8474497674136645	0.849483284660677	0.8474497674136645	0.03248144614281245	0.04013301442719508	0.03248144614281245	0.04013301442719508	0.7825344691533146	0.7903219729100047	0.7825344691533146	0.7903219729100047	0.9675185538571875	0.9598669855728048	0.9675185538571875	0.9598669855728048	0.998782388837292	0.9978779868236364	0.9987823887676296	0.9978779867034268	rhimgCAMI2_short_read_sample_4	0.0027724096670164763	0.03985237243071176	0.0027724096670164763	0.03985237243071176	0.05231119087565262	0.003908956107795671	0.05231119087565262	0.003908956107795671	Ganon 0.3.1	1.503364612940481	1.4725022058239483	1.503364612940481	1.4725022058239483	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
159	0.9508590882953232	0.9591923804964004	0.9508590882953232	0.9591923804964004	0.9999992875475406	0.9998735325940556	0.999999287547276	0.9998735325462544	0.10442402982287967	0.7583867365158381	0.10442402982287967	0.7583867365158381	0.9999986960966348	0.28168999392638144	0.9999986960966348	0.28168999392638144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9508590882953232	0.9591923804964004	0.9508590882953232	0.9591923804964004	0.1891013127733225	0.4107965286602721	0.1891013127733225	0.4107965286602721	0.9748104756921367	0.9790902661399165	0.9748104756921367	0.9790902661399165	3.244348426578725e-07	0.00016882006032503671	3.244348426578725e-07	0.00016882006032503671	0.9508593967872416	0.9593543387537421	0.9508593967872416	0.9593543387537421	0.9999996755651572	0.9998311799396751	0.9999996755651572	0.9998311799396751	0.9999996994485056	0.9999471861125024	0.9999996994484572	0.9999471861040676	rhimgCAMI2_short_read_sample_4	0.025125281182886774	0.05518542297855363	0.025125281182886774	0.05518542297855363	1.3039033651129903e-06	0.037881917534849145	1.3039033651129903e-06	0.037881917534849145	Ganon 0.3.1	1.503364612940481	1.4725022058239483	1.503364612940481	1.4725022058239483	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	strain
160	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002	1.0	1.0	rhimgCAMI2_short_read_sample_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
161	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
162	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
163	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
164	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
165	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999988	0.9999999999999988	1.0	1.0	rhimgCAMI2_short_read_sample_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
166	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999998	0.9999999999999998	1.0	1.0	rhimgCAMI2_short_read_sample_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
167	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	strain
168	0.5601993345923956	0.560325561138494	0.5601993345923956	0.560325561138494	0.0	0.6093477816214008	0.0	0.6093477816060662	0.15003958488544372	0.20068504246647545	0.15003958488544372	0.20068504246647545	0.999813604076289	0.4377343756639203	0.999813604076289	0.4377343756639203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5601993345923956	0.560325561138494	0.5601993345923956	0.560325561138494	0.2609230805436644	0.27520072001070456	0.2609230805436644	0.27520072001070456	0.7180644491294375	0.7181399848439181	0.7180644491294375	0.7181399848439181	0.00018639592371094693	0.0002955134363991085	0.00018639592371094693	0.0002955134363991085	0.5603037729317099	0.5604911938172503	0.5603037729317099	0.5604911938172503	0.999813604076289	0.9997044865636008	0.999813604076289	0.9997044865636008	0.9996272774588404	0.9994154066689768	0.999627277438872	0.999415406637668	rhimgCAMI2_short_read_sample_5	0.15003958488544372	0.19973739906704344	0.15003958488544372	0.19973739906704344		0.257773935093264		0.257773935093264	Kraken 0.10.5-beta	2.2616525066116115	2.2541604246550238	2.2616525066116115	2.2541604246550238	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
169	0.556757626941829	0.5584793755830276	0.556757626941829	0.5584793755830276	0.9916810933049292	0.9900099617714304	0.9916810930520292	0.9900099614627674	0.031008121478828587	0.2239002477484204	0.031008121478828587	0.2239002477484204	0.9964175954860186	0.09523649708237096	0.9964175954860186	0.09523649708237096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.556757626941829	0.5584793755830276	0.556757626941829	0.5584793755830276	0.06014456779561004	0.13363221651421206	0.06014456779561004	0.13363221651421206	0.7147713485353481	0.7159538705795877	0.7147713485353481	0.7159538705795877	0.0019799814396377347	0.0028912615657746828	0.0019799814396377347	0.0028912615657746828	0.5578621837114534	0.5600987676228935	0.5578621837114534	0.5600987676228935	0.9980200185603624	0.9971087384342252	0.9980200185603624	0.9971087384342252	0.99616198032422	0.9953654451568826	0.9961619801176932	0.9953654449084898	rhimgCAMI2_short_read_sample_5	0.021977237847192202	0.11175494996167394	0.021977237847192202	0.11175494996167394	0.0030452987092491326	0.04582211155736518	0.0030452987092491326	0.04582211155736518	Kraken 0.10.5-beta	2.2616525066116115	2.2541604246550238	2.2616525066116115	2.2541604246550238	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
170	0.5531259185597021	0.5548025457523731	0.5531259185597021	0.5548025457523731	0.9737927853788326	0.9732754028694112	0.9737927822951776	0.9732753997028571	0.0396307960310562	0.2526746589269713	0.0396307960310562	0.2526746589269713	0.9857871986803404	0.10063125201887024	0.9857871986803404	0.10063125201887024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5531259185597021	0.5548025457523731	0.5531259185597021	0.5548025457523731	0.07619825593546832	0.14393740095200294	0.07619825593546832	0.14393740095200294	0.7091055671347751	0.7102374218593505	0.7091055671347751	0.7102374218593505	0.012392416042579013	0.013336432350558591	0.012392416042579013	0.013336432350558591	0.5600664955844944	0.5623016435826206	0.5600664955844944	0.5623016435826206	0.9876075839574209	0.9866635676494414	0.9876075839574209	0.9866635676494414	0.9887019976178252	0.9885260429624624	0.9887019970082214	0.988526042345826	rhimgCAMI2_short_read_sample_5	0.018240526543270262	0.08835598784749471	0.018240526543270262	0.08835598784749471	0.002852217291026104	0.03261979304803641	0.002852217291026104	0.03261979304803641	Kraken 0.10.5-beta	2.2616525066116115	2.2541604246550238	2.2616525066116115	2.2541604246550238	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
171	0.5461659701260155	0.5464084286475668	0.5461659701260155	0.5464084286475668	0.9831788380112152	0.9762237516879816	0.9831788358222536	0.9762237485665402	0.03634673838619576	0.2446225029076297	0.03634673838619576	0.2446225029076297	0.9141642959621789	0.08015513008463103	0.9141642959621789	0.08015513008463103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5461659701260155	0.5464084286475668	0.5461659701260155	0.5464084286475668	0.06991373967608264	0.12074568289409472	0.06991373967608264	0.12074568289409472	0.7037146726569784	0.7018320693772132	0.7037146726569784	0.7018320693772132	0.010993491714563541	0.019176781160655576	0.010993491714563541	0.019176781160655576	0.5522369828211353	0.5570916533706842	0.5522369828211353	0.5570916533706842	0.9890065082854363	0.9808232188393444	0.9890065082854363	0.9808232188393444	0.9930081590897042	0.990188887919502	0.9930081587096358	0.9901888873908288	rhimgCAMI2_short_read_sample_5	0.011833302026027288	0.06157873138798476	0.011833302026027288	0.06157873138798476	0.036046662416038704	0.019253078226054387	0.036046662416038704	0.019253078226054387	Kraken 0.10.5-beta	2.2616525066116115	2.2541604246550238	2.2616525066116115	2.2541604246550238	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
172	0.5389367435167939	0.5395155329884226	0.5389367435167939	0.5395155329884226	0.9837740583684892	0.9780059517879512	0.9837740560308372	0.9780059485849144	0.027837987395259858	0.269863900808378	0.027837987395259858	0.269863900808378	0.7845886514563805	0.06021406621075635	0.7845886514563805	0.06021406621075635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5389367435167939	0.5395155329884226	0.5389367435167939	0.5395155329884226	0.05376822458844845	0.0984591788292654	0.05376822458844845	0.0984591788292654	0.6949656319948904	0.6933428648424628	0.6949656319948904	0.6933428648424628	0.021846876122286085	0.030125256181049113	0.021846876122286085	0.030125256181049113	0.5509737998691606	0.5562734120326114	0.5509737998691606	0.5562734120326114	0.978153123877714	0.9698747438189508	0.978153123877714	0.9698747438189508	0.9935289877547288	0.99130931434277	0.9935289874009974	0.991309313872228	rhimgCAMI2_short_read_sample_5	0.007287717885258596	0.051910289849077536	0.007287717885258596	0.051910289849077536	0.07239398438728592	0.011496123568833852	0.07239398438728592	0.011496123568833852	Kraken 0.10.5-beta	2.2616525066116115	2.2541604246550238	2.2616525066116115	2.2541604246550238	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
173	0.5866745700480034	0.587006677267443	0.5866745700480034	0.587006677267443	0.9925929973750002	0.9859527076017784	0.9925929963850514	0.98595270570193	0.016556172993455742	0.2716018235969693	0.016556172993455742	0.2716018235969693	0.5275975046069115	0.030023632998894444	0.5275975046069115	0.030023632998894444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5866745700480034	0.587006677267443	0.5866745700480034	0.587006677267443	0.03210488476603725	0.05407019397856553	0.03210488476603725	0.05407019397856553	0.735414804574362	0.7330680402510513	0.735414804574362	0.7330680402510513	0.014808547115447325	0.02410611797150597	0.014808547115447325	0.02410611797150597	0.5954929555369899	0.6015066679660809	0.5954929555369899	0.6015066679660809	0.9851914528845528	0.975893882028494	0.9851914528845528	0.975893882028494	0.9968758183668148	0.9941267249012612	0.9968758181859452	0.9941267245646362	rhimgCAMI2_short_read_sample_5	0.003286398806900593	0.041649941418909264	0.003286398806900593	0.041649941418909264	0.06324347009082164	0.004641132199889977	0.06324347009082164	0.004641132199889977	Kraken 0.10.5-beta	2.2616525066116115	2.2541604246550238	2.2616525066116115	2.2541604246550238	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
174	0.2722025552070175	0.2722106465863356	0.2722025552070175	0.2722106465863356	0.5728589658462497	0.5677392241597141	0.5728587793904029	0.5677390348413399	0.0055442031043829	0.1769810618889816	0.0055442031043829	0.1769810618889816	0.047840096520479096	0.006844874364608161	0.047840096520479096	0.006844874364608161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2722025552070175	0.2722106465863356	0.2722025552070175	0.2722106465863356	0.009936824628464102	0.013180002324306009	0.009936824628464102	0.013180002324306009	0.3670468764663893	0.3658552472278115	0.3670468764663893	0.3658552472278115	0.4366706555930279	0.4422809057683952	0.4366706555930279	0.4422809057683952	0.4832032236729485	0.4880784061398735	0.4832032236729485	0.4880784061398735	0.5633293444069721	0.5577190942316048	0.5633293444069721	0.5577190942316048	0.8813941009777583	0.8810415585108983	0.8813940907024977	0.8810415483080354	rhimgCAMI2_short_read_sample_5	0.0012227050493718574	0.03496899459335115	0.0012227050493718574	0.03496899459335115	0.009661091339081074	0.0013586516345632663	0.009661091339081074	0.0013586516345632663	Kraken 0.10.5-beta	2.2616525066116115	2.2541604246550238	2.2616525066116115	2.2541604246550238	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
175	0.2693985553791717	0.2694409957059436	0.2693985553791717	0.2694409957059436	0.990692582371244	0.9853365617115424	0.9906925803050176	0.985336558377696	0.008555649863388406	0.38988216477725496	0.008555649863388406	0.38988216477725496	0.3454308177893185	0.01206561822116916	0.3454308177893185	0.01206561822116916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2693985553791717	0.2694409957059436	0.2693985553791717	0.2694409957059436	0.016697729428057296	0.0234068680083441	0.016697729428057296	0.0234068680083441	0.417179410620824	0.4163185886532691	0.417179410620824	0.4163185886532691	0.07589495255952218	0.08477332929023518	0.07589495255952218	0.08477332929023518	0.2915237354512165	0.2943981030371309	0.2915237354512165	0.2943981030371309	0.9241050474404778	0.9152266707097648	0.9241050474404778	0.9152266707097648	0.9953467133608708	0.9926682487685036	0.9953467123061468	0.9926682471228976	rhimgCAMI2_short_read_sample_5	0.0026486362855832985	0.0896795740963948	0.0026486362855832985	0.0896795740963948	0.08514855152521435	0.003210742114636509	0.08514855152521435	0.003210742114636509	Kraken 0.10.5-beta	2.2616525066116115	2.2541604246550238	2.2616525066116115	2.2541604246550238	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	strain
176	0.6473317031765694	0.6479622617379507	0.6473317031765694	0.6479622617379507	0.9992534432184754	0.9988484016546688	0.0	0.43763155847142415	0.17337646446593655	0.23432705639890056	0.17337646446593655	0.23432705639890056	0.9982987340120376	0.4264471617181792	0.9982987340120376	0.4264471617181792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6473317031765694	0.6479622617379507	0.6473317031765694	0.6479622617379507	0.2954428073730045	0.30245764854397217	0.2954428073730045	0.30245764854397217	0.785389483766531	0.7855470395044754	0.785389483766531	0.7855470395044754	0.001701265987962275	0.0026894751349016977	0.001701265987962275	0.0026894751349016977	0.6484348633550043	0.6497096396587188	0.6484348633550043	0.6497096396587188	0.9982987340120376	0.9973105248650984	0.9982987340120376	0.9973105248650984	1.0043512207101382	1.0067750542567604	0.9966032484019066	0.9947583930420624	rhimgCAMI2_short_read_sample_5	0.17337646446593655	0.2296056940113008	0.17337646446593655	0.2296056940113008		0.2532642908405639		0.2532642908405639	Kraken 2.0.8-beta	2.116823963389744	2.106238767729704	2.116823963389744	2.106238767729704	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
177	0.6314968639049463	0.6348445019787734	0.6314968639049463	0.6348445019787734	0.9880882876361264	0.9864952277303756	0.9399467940637276	0.9331052062036528	0.03158643653180489	0.25714815391179163	0.03158643653180489	0.25714815391179163	0.973768557102078	0.07697558036472613	0.973768557102078	0.07697558036472613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6314968639049463	0.6348445019787734	0.6314968639049463	0.6348445019787734	0.0611880955887966	0.11848382115050013	0.0611880955887966	0.11848382115050013	0.7697458550197482	0.7707877174977442	0.7697458550197482	0.7707877174977442	0.01450747126564167	0.019184039154332425	0.01450747126564167	0.019184039154332425	0.640793152146938	0.6472615937361024	0.640793152146938	0.6472615937361024	0.9854925287343584	0.9808159608456676	0.9854925287343584	0.9808159608456676	1.033353311843512	1.0393835419608457	0.9725339618170564	0.9689963516446576	rhimgCAMI2_short_read_sample_5	0.022308951910730075	0.12148662168802173	0.022308951910730075	0.12148662168802173	0.02197520166347621	0.0379492914383572	0.02197520166347621	0.0379492914383572	Kraken 2.0.8-beta	2.116823963389744	2.106238767729704	2.116823963389744	2.106238767729704	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
178	0.6179941902154116	0.6211354628494375	0.6179941902154116	0.6211354628494375	0.9632807271367022	0.962133717169163	0.9290915300001492	0.9269197560299316	0.041549209742253713	0.28495919631087896	0.041549209742253713	0.28495919631087896	0.9577772391050432	0.086246953499933	0.9577772391050432	0.086246953499933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6179941902154116	0.6211354628494375	0.6179941902154116	0.6211354628494375	0.07964341870433778	0.13241624669272556	0.07964341870433778	0.13241624669272556	0.7532168523039697	0.7541640746405275	0.7532168523039697	0.7541640746405275	0.035809670669140425	0.04029609387665567	0.035809670669140425	0.04029609387665567	0.6409462648772827	0.6472157286078682	0.6409462648772827	0.6472157286078682	0.9641903293308596	0.9597039061233444	0.9641903293308596	0.9597039061233444	1.035112540637488	1.0373968153641977	0.9702585216556174	0.9696553829794772	rhimgCAMI2_short_read_sample_5	0.018786703157919325	0.0933002131667666	0.018786703157919325	0.0933002131667666	0.006597075586054572	0.029028036104649182	0.006597075586054572	0.029028036104649182	Kraken 2.0.8-beta	2.116823963389744	2.106238767729704	2.116823963389744	2.106238767729704	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
179	0.6084399439640672	0.6086294865101434	0.6084399439640672	0.6086294865101434	0.973652589801792	0.970498973366085	0.9522185005516284	0.9464340969514884	0.04619774092270641	0.27459321783298585	0.04619774092270641	0.27459321783298585	0.528270609965283	0.0639203616074116	0.528270609965283	0.0639203616074116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6084399439640672	0.6086294865101434	0.6084399439640672	0.6086294865101434	0.08496519865204805	0.10370099662083199	0.08496519865204805	0.10370099662083199	0.744655428249058	0.7422189420077379	0.744655428249058	0.7422189420077379	0.0405450252528069	0.049056281447703916	0.0405450252528069	0.049056281447703916	0.6341516381468396	0.6400268224461408	0.6341516381468396	0.6400268224461408	0.9594549747471932	0.950943718552296	0.9594549747471932	0.950943718552296	1.0220346624023526	1.0254954049735177	0.9810087074780544	0.9788934539067492	rhimgCAMI2_short_read_sample_5	0.013057245816409465	0.06342139016748605	0.013057245816409465	0.06342139016748605	0.09275787945539196	0.01624654846888941	0.09275787945539196	0.01624654846888941	Kraken 2.0.8-beta	2.116823963389744	2.106238767729704	2.116823963389744	2.106238767729704	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
180	0.5962093398046336	0.5963498453529351	0.5962093398046336	0.5963498453529351	0.976263691204125	0.9737063062870288	0.959348927643234	0.954952044702332	0.035100674798743466	0.2986545774080324	0.035100674798743466	0.2986545774080324	0.3830901327341151	0.04471155086098156	0.3830901327341151	0.04471155086098156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5962093398046336	0.5963498453529351	0.5962093398046336	0.5963498453529351	0.06430902796279704	0.07777883855324483	0.06430902796279704	0.07777883855324483	0.7312704874084004	0.7286153715981898	0.7312704874084004	0.7286153715981898	0.05455490905087057	0.06372689986637227	0.05455490905087057	0.06372689986637227	0.6306123385823506	0.636940060830352	0.6306123385823506	0.636940060830352	0.9454450909491294	0.9362731001336276	0.9454450909491294	0.9362731001336276	1.017109909196616	1.0195739428076698	0.9846808103551252	0.9832081308946076	rhimgCAMI2_short_read_sample_5	0.007786911261698675	0.053410946319693495	0.007786911261698675	0.053410946319693495	0.061632422152416974	0.008983394365365603	0.061632422152416974	0.008983394365365603	Kraken 2.0.8-beta	2.116823963389744	2.106238767729704	2.116823963389744	2.106238767729704	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
181	0.637783264655962	0.6378021103263724	0.637783264655962	0.6378021103263724	0.9804683449877928	0.9757406659082188	0.9804683424919716	0.9757406627674268	0.01719968601978347	0.29644813391156505	0.01719968601978347	0.29644813391156505	0.2181261387387608	0.022163489475642503	0.2181261387387608	0.022163489475642503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.637783264655962	0.6378021103263724	0.637783264655962	0.6378021103263724	0.031885162649393374	0.041243473958499866	0.031885162649393374	0.041243473958499866	0.7679785422493141	0.7649424337276965	0.7679785422493141	0.7649424337276965	0.03503653682592467	0.044608562846460975	0.03503653682592467	0.044608562846460975	0.6609403246814006	0.6675819831781394	0.6609403246814006	0.6675819831781394	0.9649634631740752	0.955391437153539	0.9649634631740752	0.955391437153539	0.9919589326759845	0.990110037412962	0.9919589322565556	0.9901100369022252	rhimgCAMI2_short_read_sample_5	0.003114779553937939	0.04299011754310974	0.003114779553937939	0.04299011754310974	0.031187421994015457	0.0035312709948094384	0.031187421994015457	0.0035312709948094384	Kraken 2.0.8-beta	2.116823963389744	2.106238767729704	2.116823963389744	2.106238767729704	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
