573570	Francisella sp TX077310	/net/sgi/metagenomics/data/MarRef_marine_genomes/Francisella_sp_TX077310_genomic.fa
235909	Geobacillus kaustophilus HTA426	/net/sgi/metagenomics/data/MarRef_marine_genomes/Geobacillus_kaustophilus_HTA426_genomic.fa
1629723	Geobacillus sp 12AMOR1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Geobacillus_sp_12AMOR1_genomic.fa
565033	Geoglobus acetivorans SBH6	/net/sgi/metagenomics/data/MarRef_marine_genomes/Geoglobus_acetivorans_SBH6_genomic.fa
113653	Geoglobus ahangari strain 234	/net/sgi/metagenomics/data/MarRef_marine_genomes/Geoglobus_ahangari_strain_234_genomic.fa
1336796	Gillisia sp Hel1 33 143	/net/sgi/metagenomics/data/MarRef_marine_genomes/Gillisia_sp_Hel1_33_143_genomic.fa
1085623	Glaciecola nitratireducens FR1064	/net/sgi/metagenomics/data/MarRef_marine_genomes/Glaciecola_nitratireducens_FR1064_genomic.fa
983545	Glaciecola sp 4H-3-7+YE-5	/net/sgi/metagenomics/data/MarRef_marine_genomes/Glaciecola_sp_4H-3-7+YE-5_genomic.fa
411154	Gramella forsetii KT0803	/net/sgi/metagenomics/data/MarRef_marine_genomes/Gramella_forsetii_KT0803_genomic.fa
1913577	Gramella sp LPB0144	/net/sgi/metagenomics/data/MarRef_marine_genomes/Gramella_sp_LPB0144_genomic.fa
1250231	Gramella sp MAR 2010 102	/net/sgi/metagenomics/data/MarRef_marine_genomes/Gramella_sp_MAR_2010_102_genomic.fa
1250205	Gramella sp MAR 2010 147	/net/sgi/metagenomics/data/MarRef_marine_genomes/Gramella_sp_MAR_2010_147_genomic.fa
349521	Hahella chejuensis KCTC 2396	/net/sgi/metagenomics/data/MarRef_marine_genomes/Hahella_chejuensis_KCTC_2396_genomic.fa
1604004	Halanaeroarchaeum sulfurireducens strain M27-SA2	/net/sgi/metagenomics/data/MarRef_marine_genomes/Halanaeroarchaeum_sulfurireducens_strain_M27-SA2_genomic.fa
502025	Haliangium ochraceum DSM 14365	/net/sgi/metagenomics/data/MarRef_marine_genomes/Haliangium_ochraceum_DSM_14365_genomic.fa
634497	Haloarcula hispanica ATCC 33960	/net/sgi/metagenomics/data/MarRef_marine_genomes/Haloarcula_hispanica_ATCC_33960_genomic.fa
1592728	Haloarcula sp CBA1115	/net/sgi/metagenomics/data/MarRef_marine_genomes/Haloarcula_sp_CBA1115_genomic.fa
35746	Haloferax gibbonsii strain ARA6	/net/sgi/metagenomics/data/MarRef_marine_genomes/Haloferax_gibbonsii_strain_ARA6_genomic.fa
523841	Haloferax mediterranei ATCC 33500	/net/sgi/metagenomics/data/MarRef_marine_genomes/Haloferax_mediterranei_ATCC_33500_genomic.fa
469382	Halogeometricum borinquense DSM 11551	/net/sgi/metagenomics/data/MarRef_marine_genomes/Halogeometricum_borinquense_DSM_11551_genomic.fa
1480675	Halolamina sediminis strain halo7	/net/sgi/metagenomics/data/MarRef_marine_genomes/Halolamina_sediminis_strain_halo7_genomic.fa
768066	Halomonas elongata DSM 2581	/net/sgi/metagenomics/data/MarRef_marine_genomes/Halomonas_elongata_DSM_2581_genomic.fa
1346287	Halomonas sp A3H3	/net/sgi/metagenomics/data/MarRef_marine_genomes/Halomonas_sp_A3H3_genomic.fa
1610576	Halomonas spR57-5	/net/sgi/metagenomics/data/MarRef_marine_genomes/Halomonas_spR57-5_genomic.fa
768065	Haloquadratum walsbyi C23	/net/sgi/metagenomics/data/MarRef_marine_genomes/Haloquadratum_walsbyi_C23_genomic.fa
362976	Haloquadratum walsbyi DSM 16790	/net/sgi/metagenomics/data/MarRef_marine_genomes/Haloquadratum_walsbyi_DSM_16790_genomic.fa
1033806	Halorhabdus tiamatea SARL4B	/net/sgi/metagenomics/data/MarRef_marine_genomes/Halorhabdus_tiamatea_SARL4B_genomic.fa
182217	Helicobacter cetorum MIT 00-7128	/net/sgi/metagenomics/data/MarRef_marine_genomes/Helicobacter_cetorum_MIT_00-7128_genomic.fa
1163745	Helicobacter cetorum MIT 99-5656	/net/sgi/metagenomics/data/MarRef_marine_genomes/Helicobacter_cetorum_MIT_99-5656_genomic.fa
222136	Helicobacter sp MIT 01-6242	/net/sgi/metagenomics/data/MarRef_marine_genomes/Helicobacter_sp_MIT_01-6242_genomic.fa
648996	hermovibrio ammonificans HB-1	/net/sgi/metagenomics/data/MarRef_marine_genomes/hermovibrio_ammonificans_HB-1_genomic.fa
760142	Hippea maritima DSM 10411	/net/sgi/metagenomics/data/MarRef_marine_genomes/Hippea_maritima_DSM_10411_genomic.fa
582402	Hirschia baltica ATCC 49814	/net/sgi/metagenomics/data/MarRef_marine_genomes/Hirschia_baltica_ATCC_49814_genomic.fa
1620421	Hoeflea sp IMCC20628	/net/sgi/metagenomics/data/MarRef_marine_genomes/Hoeflea_sp_IMCC20628_genomic.fa
1763535	Hydrogenophaga sp LPB0072	/net/sgi/metagenomics/data/MarRef_marine_genomes/Hydrogenophaga_sp_LPB0072_genomic.fa
415426	Hyperthermus butylicus DSM 5456	/net/sgi/metagenomics/data/MarRef_marine_genomes/Hyperthermus_butylicus_DSM_5456_genomic.fa
1029756	Hyphomicrobium nitrativorans NL23	/net/sgi/metagenomics/data/MarRef_marine_genomes/Hyphomicrobium_nitrativorans_NL23_genomic.fa
228405	Hyphomonas neptunium ATCC 15444	/net/sgi/metagenomics/data/MarRef_marine_genomes/Hyphomonas_neptunium_ATCC_15444_genomic.fa
1906738	Hyphomonas sp Mor2	/net/sgi/metagenomics/data/MarRef_marine_genomes/Hyphomonas_sp_Mor2_genomic.fa
283942	Idiomarina loihiensis L2TR	/net/sgi/metagenomics/data/MarRef_marine_genomes/Idiomarina_loihiensis_L2TR_genomic.fa
453591	Ignicoccus hospitalis KIN4 I	/net/sgi/metagenomics/data/MarRef_marine_genomes/Ignicoccus_hospitalis_KIN4_I_genomic.fa
940295	Ignicoccus islandicus DSM 13165	/net/sgi/metagenomics/data/MarRef_marine_genomes/Ignicoccus_islandicus_DSM_13165_genomic.fa
1313172	Ilumatobacter coccineum YM16-304	/net/sgi/metagenomics/data/MarRef_marine_genomes/Ilumatobacter_coccineum_YM16-304_genomic.fa
572544	Ilyobacter polytropus DSM 2926	/net/sgi/metagenomics/data/MarRef_marine_genomes/Ilyobacter_polytropus_DSM_2926_genomic.fa
290400	Jannaschia sp CCS1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Jannaschia_sp_CCS1_genomic.fa
1508404	Jeotgalibacillus sp D5	/net/sgi/metagenomics/data/MarRef_marine_genomes/Jeotgalibacillus_sp_D5_genomic.fa
914150	Kangiella geojedonensis strain YCS-5	/net/sgi/metagenomics/data/MarRef_marine_genomes/Kangiella_geojedonensis_strain_YCS-5_genomic.fa
523791	Kangiella koreensis DSM 16069	/net/sgi/metagenomics/data/MarRef_marine_genomes/Kangiella_koreensis_DSM_16069_genomic.fa
1144748	Kangiella sediminilitoris strain KCTC 23892	/net/sgi/metagenomics/data/MarRef_marine_genomes/Kangiella_sediminilitoris_strain_KCTC_23892_genomic.fa
521045	Kosmotoga olearia TBF 1951	/net/sgi/metagenomics/data/MarRef_marine_genomes/Kosmotoga_olearia_TBF_1951_genomic.fa
1330330	Kosmotoga pacifica strain SLHLJ1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Kosmotoga_pacifica_strain_SLHLJ1_genomic.fa
983548	Krokinobacter sp 4H-3-7-5	/net/sgi/metagenomics/data/MarRef_marine_genomes/Krokinobacter_sp_4H-3-7-5_genomic.fa
478801	Kytococcus sedentarius DSM 20547	/net/sgi/metagenomics/data/MarRef_marine_genomes/Kytococcus_sedentarius_DSM_20547_genomic.fa
1526571	Lacimicrobium alkaliphilum strain KCTC 32984	/net/sgi/metagenomics/data/MarRef_marine_genomes/Lacimicrobium_alkaliphilum_strain_KCTC_32984_genomic.fa
983544	Lacinutrix sp 5H-3-7-4	/net/sgi/metagenomics/data/MarRef_marine_genomes/Lacinutrix_sp_5H-3-7-4_genomic.fa
420889	Lactococcus garvieae ATCC 49156	/net/sgi/metagenomics/data/MarRef_marine_genomes/Lactococcus_garvieae_ATCC_49156_genomic.fa
420890	Lactococcus garvieae Lg2	/net/sgi/metagenomics/data/MarRef_marine_genomes/Lactococcus_garvieae_Lg2_genomic.fa
999552	Leisingera methylohalidivorans DSM 14336	/net/sgi/metagenomics/data/MarRef_marine_genomes/Leisingera_methylohalidivorans_DSM_14336_genomic.fa
1896164	Luteimonas sp JM171	/net/sgi/metagenomics/data/MarRef_marine_genomes/Luteimonas_sp_JM171_genomic.fa
156889	Magnetococcus marinus MC-1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Magnetococcus_marinus_MC-1_genomic.fa
1288970	Magnetospira sp QH-2	/net/sgi/metagenomics/data/MarRef_marine_genomes/Magnetospira_sp_QH-2_genomic.fa
1644130	Maribacter sp 1 2014MBL MicDiv	/net/sgi/metagenomics/data/MarRef_marine_genomes/Maribacter_sp_1_2014MBL_MicDiv_genomic.fa
313603	Maribacter sp HTCC2170	/net/sgi/metagenomics/data/MarRef_marine_genomes/Maribacter_sp_HTCC2170_genomic.fa
1250153	Maribacter sp MAR 2009 60	/net/sgi/metagenomics/data/MarRef_marine_genomes/Maribacter_sp_MAR_2009_60_genomic.fa
394221	Maricaulis maris MCS10	/net/sgi/metagenomics/data/MarRef_marine_genomes/Maricaulis_maris_MCS10_genomic.fa
869210	Marinithermus hydrothermalis DSM 14884	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinithermus_hydrothermalis_DSM_14884_genomic.fa
443254	Marinitoga piezophila KA3	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinitoga_piezophila_KA3_genomic.fa
1545835	Marinitoga sp 1137	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinitoga_sp_1137_genomic.fa
225937	Marinobacter adhaerens HP15	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinobacter_adhaerens_HP15_genomic.fa
351348	Marinobacter aquaeolei VT8	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinobacter_aquaeolei_VT8_genomic.fa
1163748	Marinobacter hydrocarbonoclasticus ATCC 49840	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinobacter_hydrocarbonoclasticus_ATCC_49840_genomic.fa
1821621	Marinobacterium sp ST58-10	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinobacterium_sp_ST58-10_genomic.fa
330734	Marinobacter psychrophilus strain 20041	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinobacter_psychrophilus_strain_20041_genomic.fa
1420917	Marinobacter salarius R9SW1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinobacter_salarius_R9SW1_genomic.fa
1420916	Marinobacter similis A3d10	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinobacter_similis_A3d10_genomic.fa
490759	Marinobacter sp BSs20148	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinobacter_sp_BSs20148_genomic.fa
1671721	Marinobacter sp CP1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinobacter_sp_CP1_genomic.fa
1874317	Marinobacter sp Hb8	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinobacter_sp_Hb8_genomic.fa
717774	Marinomonas mediterranea MMB-1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinomonas_mediterranea_MMB-1_genomic.fa
491952	Marinomonas posidonica IVIA-Po-181	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinomonas_posidonica_IVIA-Po-181_genomic.fa
400668	Marinomonas sp MWYL1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinomonas_sp_MWYL1_genomic.fa
988812	Marinovum algicola DG 898	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marinovum_algicola_DG_898_genomic.fa
643867	Marivirga tractuosa DSM 4126	/net/sgi/metagenomics/data/MarRef_marine_genomes/Marivirga_tractuosa_DSM_4126_genomic.fa
1384459	Mehyloceanibacter caenitepidi Gela4	/net/sgi/metagenomics/data/MarRef_marine_genomes/Mehyloceanibacter_caenitepidi_Gela4_genomic.fa
1670800	Mesorhizobium sp B7	/net/sgi/metagenomics/data/MarRef_marine_genomes/Mesorhizobium_sp_B7_genomic.fa
573064	Methanocaldococcus fervens AG86	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanocaldococcus_fervens_AG86_genomic.fa
573063	Methanocaldococcus infernus ME	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanocaldococcus_infernus_ME_genomic.fa
243232	Methanocaldococcus jannaschii DSM 2661	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanocaldococcus_jannaschii_DSM_2661_genomic.fa
644281	Methanocaldococcus sp FS406-22	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanocaldococcus_sp_FS406-22_genomic.fa
1301915	Methanocaldococcus sp JH146	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanocaldococcus_sp_JH146_genomic.fa
579137	Methanocaldococcus vulcanius M7	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanocaldococcus_vulcanius_M7_genomic.fa
1434104	Methanococcoides methylutens MM1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanococcoides_methylutens_MM1_genomic.fa
419665	Methanococcus aeolicus Nankai-3	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanococcus_aeolicus_Nankai-3_genomic.fa
444158	Methanococcus maripaludis C6	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanococcus_maripaludis_C6_genomic.fa
426368	Methanococcus maripaludis C7	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanococcus_maripaludis_C7_genomic.fa
571800	Psychrobacter sp G	/net/sgi/metagenomics/data/MarRef_marine_genomes/Psychrobacter_sp_G_genomic.fa
267377	Methanococcus maripaludis S2	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanococcus_maripaludis_S2_genomic.fa
1053692	Methanococcus maripaludis X1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanococcus_maripaludis_X1_genomic.fa
406327	Methanococcus vannielii SB	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanococcus_vannielii_SB_genomic.fa
456320	Methanococcus voltae A3	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanococcus_voltae_A3_genomic.fa
368407	Methanoculleus marisnigri JR1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanoculleus_marisnigri_JR1_genomic.fa
644295	Methanohalobium evestigatum Z-7303	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanohalobium_evestigatum_Z-7303_genomic.fa
2177	Methanohalophilus halophilus strain Z-7982	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanohalophilus_halophilus_strain_Z-7982_genomic.fa
679926	Methanoplanus petrolearius DSM 11571	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanoplanus_petrolearius_DSM_11571_genomic.fa
190192	Methanopyrus kandleri AV19	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanopyrus_kandleri_AV19_genomic.fa
188937	Methanosarcina acetivorans C2A	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanosarcina_acetivorans_C2A_genomic.fa
1434118	Methanosarcina siciliae C2J	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanosarcina_siciliae_C2J_genomic.fa
1434119	Methanosarcina siciliae HI350	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanosarcina_siciliae_HI350_genomic.fa
1434120	Methanosarcina siciliae T4 M	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanosarcina_siciliae_T4_M_genomic.fa
1434100	Methanosarcina sp MTP4	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanosarcina_sp_MTP4_genomic.fa
1434102	Methanosarcina sp WH1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanosarcina_sp_WH1_genomic.fa
647113	Methanothermococcus okinawensis IH1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanothermococcus_okinawensis_IH1_genomic.fa
880724	Methanotorris igneus Kol 5	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methanotorris_igneus_Kol_5_genomic.fa
857087	Methylomonas methanica MC09	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methylomonas_methanica_MC09_genomic.fa
754476	Methylophaga sp JAM1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methylophaga_sp_JAM1_genomic.fa
754477	Methylophaga sp JAM7	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methylophaga_sp_JAM7_genomic.fa
1623448	Methylophilales bacterium MBRSF5	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methylophilales_bacterium_MBRSF5_genomic.fa
1623449	Methylophilales bacterium MBRSG12	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methylophilales_bacterium_MBRSG12_genomic.fa
1623450	Methylophilales bacterium MBRSH7	/net/sgi/metagenomics/data/MarRef_marine_genomes/Methylophilales_bacterium_MBRSH7_genomic.fa
912630	Microbacterium sp LKL04	/net/sgi/metagenomics/data/MarRef_marine_genomes/Microbacterium_sp_LKL04_genomic.fa
307121	Micromonospora krabiensis strain DSM 45344	/net/sgi/metagenomics/data/MarRef_marine_genomes/Micromonospora_krabiensis_strain_DSM_45344_genomic.fa
1541959	Mollicutes bacterium Candidatus Izimaplasma HR1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Mollicutes_bacterium_Candidatus_Izimaplasma_HR1_genomic.fa
1454205	Moorea producens JHB	/net/sgi/metagenomics/data/MarRef_marine_genomes/Moorea_producens_JHB_genomic.fa
1458985	Moorea producens PAL-8-15-08-1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Moorea_producens_PAL-8-15-08-1_genomic.fa
80854	Moritella viscosa 06 09 139	/net/sgi/metagenomics/data/MarRef_marine_genomes/Moritella_viscosa_06_09_139_genomic.fa
516051	Muricauda lutaonensis strain CC-HSB-11	/net/sgi/metagenomics/data/MarRef_marine_genomes/Muricauda_lutaonensis_strain_CC-HSB-11_genomic.fa
886377	Muricauda ruestringensis DSM 13258	/net/sgi/metagenomics/data/MarRef_marine_genomes/Muricauda_ruestringensis_DSM_13258_genomic.fa
1460372	Mycobacterium chelonae CCUG 47445	/net/sgi/metagenomics/data/MarRef_marine_genomes/Mycobacterium_chelonae_CCUG_47445_genomic.fa
710421	Mycobacterium chubuense NBB4	/net/sgi/metagenomics/data/MarRef_marine_genomes/Mycobacterium_chubuense_NBB4_genomic.fa
710685	Mycobacterium rhodesiae NBB3	/net/sgi/metagenomics/data/MarRef_marine_genomes/Mycobacterium_rhodesiae_NBB3_genomic.fa
480520	Myroides profundi D25	/net/sgi/metagenomics/data/MarRef_marine_genomes/Myroides_profundi_D25_genomic.fa
483219	Myxococcus fulvus HW-1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Myxococcus_fulvus_HW-1_genomic.fa
228908	Nanoarchaeum equitans Kin4-M	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nanoarchaeum_equitans_Kin4-M_genomic.fa
1737403	Nanohaloarchaea archaeon SG9	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nanohaloarchaea_archaeon_SG9_genomic.fa
598659	Nautilia profundicola AmH	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nautilia_profundicola_AmH_genomic.fa
1286528	Neorickettsia helminthoeca str Oregon	/net/sgi/metagenomics/data/MarRef_marine_genomes/Neorickettsia_helminthoeca_str_Oregon_genomic.fa
749222	Nitratifractor salsuginis DSM 16511	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nitratifractor_salsuginis_DSM_16511_genomic.fa
387092	Nitratiruptor sp SB155-2	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nitratiruptor_sp_SB155-2_genomic.fa
472759	Nitrosococcus halophilus Nc 4	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nitrosococcus_halophilus_Nc_4_genomic.fa
323261	Nitrosococcus oceani ATCC 19707	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nitrosococcus_oceani_ATCC_19707_genomic.fa
105559	Nitrosococcus watsonii C-113	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nitrosococcus_watsonii_C-113_genomic.fa
436308	Nitrosopumilus maritimus SCM1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nitrosopumilus_maritimus_SCM1_genomic.fa
37332	Nocardia seriolae strain EM150506	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nocardia_seriolae_strain_EM150506_genomic.fa
2014	Nocardiopsis dassonvillei strain NOCA502F	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nocardiopsis_dassonvillei_strain_NOCA502F_genomic.fa
313624	Nodularia spumigena CCY9414	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nodularia_spumigena_CCY9414_genomic.fa
592029	Nonlabens dokdonensis DSW-6	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nonlabens_dokdonensis_DSW-6_genomic.fa
1454201	Nonlabens marinus S1-08	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nonlabens_marinus_S1-08_genomic.fa
1336802	Nonlabens sp Hel1 33 55	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nonlabens_sp_Hel1_33_55_genomic.fa
1476901	Nonlabens sp MIC269	/net/sgi/metagenomics/data/MarRef_marine_genomes/Nonlabens_sp_MIC269_genomic.fa
1088721	Novosphingobium pentaromativorans US6-1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Novosphingobium_pentaromativorans_US6-1_genomic.fa
702113	Novosphingobium sp PP1Y	/net/sgi/metagenomics/data/MarRef_marine_genomes/Novosphingobium_sp_PP1Y_genomic.fa
670487	Oceanithermus profundus DSM 14977	/net/sgi/metagenomics/data/MarRef_marine_genomes/Oceanithermus_profundus_DSM_14977_genomic.fa
221109	Oceanobacillus iheyensis HTE831	/net/sgi/metagenomics/data/MarRef_marine_genomes/Oceanobacillus_iheyensis_HTE831_genomic.fa
391626	Octadecabacter antarcticus 307	/net/sgi/metagenomics/data/MarRef_marine_genomes/Octadecabacter_antarcticus_307_genomic.fa
391616	Octadecabacter arcticus 238	/net/sgi/metagenomics/data/MarRef_marine_genomes/Octadecabacter_arcticus_238_genomic.fa
1458307	Octadecabacter temperatus strain SB1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Octadecabacter_temperatus_strain_SB1_genomic.fa
698738	Oleispira antarctica RB-8	/net/sgi/metagenomics/data/MarRef_marine_genomes/Oleispira_antarctica_RB-8_genomic.fa
693746	Oscillibacter valericigenes Sjm18-20	/net/sgi/metagenomics/data/MarRef_marine_genomes/Oscillibacter_valericigenes_Sjm18-20_genomic.fa
926562	Owenweeksia hongkongensis DSM 17368	/net/sgi/metagenomics/data/MarRef_marine_genomes/Owenweeksia_hongkongensis_DSM_17368_genomic.fa
44251	Paenibacillus durus DSM 1735	/net/sgi/metagenomics/data/MarRef_marine_genomes/Paenibacillus_durus_DSM_1735_genomic.fa
1763538	Paenibacillus sp LPB0068	/net/sgi/metagenomics/data/MarRef_marine_genomes/Paenibacillus_sp_LPB0068_genomic.fa
1343739	Palaeococcus pacificus DY20341	/net/sgi/metagenomics/data/MarRef_marine_genomes/Palaeococcus_pacificus_DY20341_genomic.fa
1129794	Paraglaciecola psychrophila 170	/net/sgi/metagenomics/data/MarRef_marine_genomes/Paraglaciecola_psychrophila_170_genomic.fa
545619	Paraoerskovia marina strain DSM 22126	/net/sgi/metagenomics/data/MarRef_marine_genomes/Paraoerskovia_marina_strain_DSM_22126_genomic.fa
314260	Parvularcula bermudensis HTCC2503	/net/sgi/metagenomics/data/MarRef_marine_genomes/Parvularcula_bermudensis_HTCC2503_genomic.fa
1082931	Pelagibacterium halotolerans B2	/net/sgi/metagenomics/data/MarRef_marine_genomes/Pelagibacterium_halotolerans_B2_genomic.fa
29542	Pelobacter acetylenicus strain DSM 3247	/net/sgi/metagenomics/data/MarRef_marine_genomes/Pelobacter_acetylenicus_strain_DSM_3247_genomic.fa
338963	Pelobacter carbinolicus DSM 2380	/net/sgi/metagenomics/data/MarRef_marine_genomes/Pelobacter_carbinolicus_DSM_2380_genomic.fa
123214	Persephonella marina EX-H1	/net/sgi/metagenomics/data/MarRef_marine_genomes/Persephonella_marina_EX-H1_genomic.fa
383629	Phaeobacter gallaeciensis 210 Roseobacter gallaeciensis	/net/sgi/metagenomics/data/MarRef_marine_genomes/Phaeobacter_gallaeciensis_210_Roseobacter_gallaeciensis_genomic.fa
1423144	Phaeobacter gallaeciensis DSM 26640	/net/sgi/metagenomics/data/MarRef_marine_genomes/Phaeobacter_gallaeciensis_DSM_26640_genomic.fa
60890	Phaeobacter gallaeciensis strain JL2886	/net/sgi/metagenomics/data/MarRef_marine_genomes/Phaeobacter_gallaeciensis_strain_JL2886_genomic.fa
658445	Photobacterium gaetbulicola Gung47	/net/sgi/metagenomics/data/MarRef_marine_genomes/Photobacterium_gaetbulicola_Gung47_genomic.fa
298386	Photobacterium profundum SS9	/net/sgi/metagenomics/data/MarRef_marine_genomes/Photobacterium_profundum_SS9_genomic.fa
1142394	Phycisphaera mikurensis NBRC 102666	/net/sgi/metagenomics/data/MarRef_marine_genomes/Phycisphaera_mikurensis_NBRC_102666_genomic.fa
1238	Piscirickettsia salmonis strain AY3800B	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_AY3800B_genomic.fa
1238	Piscirickettsia salmonis strain AY6297B	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_AY6297B_genomic.fa
1238	Piscirickettsia salmonis strain AY6492A	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_AY6492A_genomic.fa
1238	Piscirickettsia salmonis strain AY6532B	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_AY6532B_genomic.fa
1238	Piscirickettsia salmonis strain CGR02	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_CGR02_genomic.fa
1238	Piscirickettsia salmonis strain PM21567A	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_PM21567A_genomic.fa
1238	Piscirickettsia salmonis strain PM22180B	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_PM22180B_genomic.fa
1238	Piscirickettsia salmonis strain PM23019A	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_PM23019A_genomic.fa
1238	Piscirickettsia salmonis strain PM25344B	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_PM25344B_genomic.fa
1238	Piscirickettsia salmonis strain PM31429B	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_PM31429B_genomic.fa
1238	Piscirickettsia salmonis strain PM37984A	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_PM37984A_genomic.fa
1238	Piscirickettsia salmonis strain PM49811B	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_PM49811B_genomic.fa
1238	Piscirickettsia salmonis strain PM51819A	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_PM51819A_genomic.fa
1238	Piscirickettsia salmonis strain PM58386B	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_PM58386B_genomic.fa
1238	Piscirickettsia salmonis strain PSCGR01	/net/sgi/metagenomics/data/MarRef_marine_genomes/Piscirickettsia_salmonis_strain_PSCGR01_genomic.fa
666509	Planktomarina temperata RCA23	/net/sgi/metagenomics/data/MarRef_marine_genomes/Planktomarina_temperata_RCA23_genomic.fa
