tool	rank	metric	sample	value
NSSAC	species	Bray-Curtis distance	strmgCAMI2_short_read_average	0.2315038493682802
NSSAC	superkingdom	Shannon diversity	strmgCAMI2_short_read_average	0.49960940298464207
NSSAC	superkingdom	Shannon equitability	strmgCAMI2_short_read_average	0.3603920040337194
NSSAC	phylum	Shannon diversity	strmgCAMI2_short_read_average	0.8683208611055659
NSSAC	phylum	Shannon equitability	strmgCAMI2_short_read_average	0.3494380206112156
NSSAC	class	Shannon diversity	strmgCAMI2_short_read_average	0.8225679937549222
NSSAC	class	Shannon equitability	strmgCAMI2_short_read_average	0.303749167360386
NSSAC	order	Shannon diversity	strmgCAMI2_short_read_average	1.0278012663195122
NSSAC	order	Shannon equitability	strmgCAMI2_short_read_average	0.2939508204262081
NSSAC	family	Shannon diversity	strmgCAMI2_short_read_average	1.2635564240952337
NSSAC	family	Shannon equitability	strmgCAMI2_short_read_average	0.31118683868073677
NSSAC	genus	Shannon diversity	strmgCAMI2_short_read_average	1.6250431060265385
NSSAC	genus	Shannon equitability	strmgCAMI2_short_read_average	0.33492023289932643
NSSAC	species	Shannon diversity	strmgCAMI2_short_read_average	1.772319801175371
NSSAC	species	Shannon equitability	strmgCAMI2_short_read_average	0.30626425256512796
NSSAC	superkingdom	F1 score	strmgCAMI2_short_read_average	0.4
NSSAC	superkingdom	False negatives	strmgCAMI2_short_read_average	0.0
NSSAC	superkingdom	False positives	strmgCAMI2_short_read_average	3.0
NSSAC	superkingdom	Jaccard index	strmgCAMI2_short_read_average	0.25
NSSAC	superkingdom	Taxon counts	strmgCAMI2_short_read_average	4.0
NSSAC	superkingdom	Purity	strmgCAMI2_short_read_average	0.25
NSSAC	superkingdom	Completeness	strmgCAMI2_short_read_average	1.0
NSSAC	superkingdom	True positives	strmgCAMI2_short_read_average	1.0
NSSAC	phylum	F1 score	strmgCAMI2_short_read_average	0.5
NSSAC	phylum	False negatives	strmgCAMI2_short_read_average	0.0
NSSAC	phylum	False positives	strmgCAMI2_short_read_average	8.0
NSSAC	phylum	Jaccard index	strmgCAMI2_short_read_average	0.3333333333333333
NSSAC	phylum	Taxon counts	strmgCAMI2_short_read_average	12.0
NSSAC	phylum	Purity	strmgCAMI2_short_read_average	0.3333333333333333
NSSAC	phylum	Completeness	strmgCAMI2_short_read_average	1.0
NSSAC	phylum	True positives	strmgCAMI2_short_read_average	4.0
NSSAC	class	F1 score	strmgCAMI2_short_read_average	0.4
NSSAC	class	False negatives	strmgCAMI2_short_read_average	1.0
NSSAC	class	False positives	strmgCAMI2_short_read_average	11.0
NSSAC	class	Jaccard index	strmgCAMI2_short_read_average	0.25
NSSAC	class	Taxon counts	strmgCAMI2_short_read_average	15.0
NSSAC	class	Purity	strmgCAMI2_short_read_average	0.26666666666666666
NSSAC	class	Completeness	strmgCAMI2_short_read_average	0.8
NSSAC	class	True positives	strmgCAMI2_short_read_average	4.0
NSSAC	order	F1 score	strmgCAMI2_short_read_average	0.20512820512820512
NSSAC	order	False negatives	strmgCAMI2_short_read_average	2.0
NSSAC	order	False positives	strmgCAMI2_short_read_average	29.0
NSSAC	order	Jaccard index	strmgCAMI2_short_read_average	0.11428571428571428
NSSAC	order	Taxon counts	strmgCAMI2_short_read_average	33.0
NSSAC	order	Purity	strmgCAMI2_short_read_average	0.12121212121212122
NSSAC	order	Completeness	strmgCAMI2_short_read_average	0.6666666666666666
NSSAC	order	True positives	strmgCAMI2_short_read_average	4.0
NSSAC	family	F1 score	strmgCAMI2_short_read_average	0.208955223880597
NSSAC	family	False negatives	strmgCAMI2_short_read_average	2.0
NSSAC	family	False positives	strmgCAMI2_short_read_average	51.0
NSSAC	family	Jaccard index	strmgCAMI2_short_read_average	0.11666666666666667
NSSAC	family	Taxon counts	strmgCAMI2_short_read_average	58.0
NSSAC	family	Purity	strmgCAMI2_short_read_average	0.1206896551724138
NSSAC	family	Completeness	strmgCAMI2_short_read_average	0.7777777777777778
NSSAC	family	True positives	strmgCAMI2_short_read_average	7.0
NSSAC	genus	F1 score	strmgCAMI2_short_read_average	0.14285714285714285
NSSAC	genus	False negatives	strmgCAMI2_short_read_average	2.0
NSSAC	genus	False positives	strmgCAMI2_short_read_average	118.0
NSSAC	genus	Jaccard index	strmgCAMI2_short_read_average	0.07692307692307693
NSSAC	genus	Taxon counts	strmgCAMI2_short_read_average	128.0
NSSAC	genus	Purity	strmgCAMI2_short_read_average	0.078125
NSSAC	genus	Completeness	strmgCAMI2_short_read_average	0.8333333333333334
NSSAC	genus	True positives	strmgCAMI2_short_read_average	10.0
NSSAC	species	F1 score	strmgCAMI2_short_read_average	0.05202312138728324
NSSAC	species	False negatives	strmgCAMI2_short_read_average	11.0
NSSAC	species	False positives	strmgCAMI2_short_read_average	317.0
NSSAC	species	Jaccard index	strmgCAMI2_short_read_average	0.026706231454005934
NSSAC	species	Taxon counts	strmgCAMI2_short_read_average	326.0
NSSAC	species	Purity	strmgCAMI2_short_read_average	0.027607361963190184
NSSAC	species	Completeness	strmgCAMI2_short_read_average	0.45
NSSAC	species	True positives	strmgCAMI2_short_read_average	9.0
NSSAC	strain	False negatives	strmgCAMI2_short_read_average	408.0
NSSAC	strain	False positives	strmgCAMI2_short_read_average	0.0
NSSAC	strain	Jaccard index	strmgCAMI2_short_read_average	0.0
NSSAC	strain	Taxon counts	strmgCAMI2_short_read_average	0.0
NSSAC	strain	Purity	strmgCAMI2_short_read_average	0.0
NSSAC	strain	Completeness	strmgCAMI2_short_read_average	0.0
NSSAC	strain	True positives	strmgCAMI2_short_read_average	0.0
NSSAC	superkingdom	L1 norm error	strmgCAMI2_short_read_average	0.24978057136385523
NSSAC	phylum	L1 norm error	strmgCAMI2_short_read_average	0.16260368772643627
NSSAC	class	L1 norm error	strmgCAMI2_short_read_average	0.15711092347971342
NSSAC	order	L1 norm error	strmgCAMI2_short_read_average	0.18100736979019785
NSSAC	family	L1 norm error	strmgCAMI2_short_read_average	0.22783421885599833
NSSAC	genus	L1 norm error	strmgCAMI2_short_read_average	0.3713283332670803
NSSAC	species	L1 norm error	strmgCAMI2_short_read_average	0.41822081304029074
NSSAC	na	Weighted UniFrac error	strmgCAMI2_short_read_average	0.029294917029651268
NSSAC	na	Unweighted UniFrac error	strmgCAMI2_short_read_average	1.047994644960898
