	Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	binning type	rank
1556	0.9728635831059764	0.9795364441798666	0.9728635831059764	0.9795364441798666	0.9996350786949268	0.9989602134399128	0.9996350786670506	0.9989602133587864	0.02781312330159024	0.6915465103052834	0.02781312330159024	0.6915465103052834	0.9998803154462924	0.055029905611544964	0.9998803154462924	0.055029905611544964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9728635831059764	0.9795364441798666	0.9728635831059764	0.9795364441798666	0.05412079799638202	0.10194733821415708	0.05412079799638202	0.10194733821415708	0.9861861661068766	0.9893317406145158	0.9861861661068766	0.9893317406145158	0.00012130063934934209	0.000675079562127201	0.00012130063934934209	0.000675079562127201	0.9729816063969076	0.9801981559217642	0.9729816063969076	0.9801981559217642	0.9998786993606508	0.9993249204378728	0.9998786993606508	0.9993249204378728	0.9998175400933332	0.9994801847214804	0.9998175400793388	0.999480184681905	strmgCAMI2_short_read_sample_55	0.01952586541851872	0.19372698228126894	0.01952586541851872	0.19372698228126894	3.537810932957575e-05	0.02669986383393237	3.537810932957575e-05	0.02669986383393237	Kraken	0.9207648365591128	0.8927296141931941	0.9207648365591128	0.8927296141931941	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1557	0.9708952761534656	0.9775638550328408	0.9708952761534656	0.9775638550328408	0.9996473452982892	0.9985130737091604	0.9996473452652596	0.9985130735672362	0.018430721860175883	0.7385144126444297	0.018430721860175883	0.7385144126444297	0.9993036797761992	0.03144287511313172	0.9993036797761992	0.03144287511313172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9708952761534656	0.9775638550328408	0.9708952761534656	0.9775638550328408	0.03619389920629978	0.06031767427945507	0.03619389920629978	0.06031767427945507	0.9851463332697329	0.9881388731378924	0.9851463332697329	0.9881388731378924	0.00017801575791465132	0.0010548113446111618	0.00017801575791465132	0.0010548113446111618	0.9710681415846764	0.9785960892896156	0.9710681415846764	0.9785960892896156	0.9998219842420852	0.9989451886553888	0.9998219842420852	0.9989451886553888	0.9998253867312992	0.9992658230775868	0.9998253867178803	0.9992658230215998	strmgCAMI2_short_read_sample_55	0.01057396505932586	0.16502636667918014	0.01057396505932586	0.16502636667918014	0.0006328964510599793	0.013771778663758257	0.0006328964510599793	0.013771778663758257	Kraken	0.9207648365591128	0.8927296141931941	0.9207648365591128	0.8927296141931941	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1558	0.9630393068743078	0.9701103820095056	0.9630393068743078	0.9701103820095056	0.9998165481800891	0.9973687261806591	0.99981654815886	0.9973687258703762	0.0114108695315293	0.7624180377074091	0.0114108695315293	0.7624180377074091	0.9997818027986968	0.02556355934870756	0.9997818027986968	0.02556355934870756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9630393068743078	0.9701103820095056	0.9630393068743078	0.9701103820095056	0.0225642056630874	0.04946846177188199	0.0225642056630874	0.04946846177188199	0.9811191299044522	0.9838384053112	0.9811191299044522	0.9838384053112	0.00010920787781942833	0.0020394641097056803	0.00010920787781942833	0.0020394641097056803	0.9631444898400768	0.9720929306528708	0.9631444898400768	0.9720929306528708	0.9998907921221806	0.9979605358902944	0.9998907921221806	0.9979605358902944	0.9999118661000698	0.9987431312993372	0.9999118660932408	0.9987431312028446	strmgCAMI2_short_read_sample_55	0.005680490028445196	0.10959532057858108	0.005680490028445196	0.10959532057858108	9.831680228517648e-05	0.0084268905345496	9.831680228517648e-05	0.0084268905345496	Kraken	0.9207648365591128	0.8927296141931941	0.9207648365591128	0.8927296141931941	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
1559	0.7044459079733052	0.7058497780758055	0.7044459079733052	0.7058497780758055	0.9834256534591884	0.9782672660590273	0.9834256493519156	0.9782672606084741	0.006165056725139019	0.6355337052483809	0.006165056725139019	0.6355337052483809	0.5703435458166467	0.01013396363729815	0.5703435458166467	0.01013396363729815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7044459079733052	0.7058497780758055	0.7044459079733052	0.7058497780758055	0.012198257917657685	0.019949815577353286	0.012198257917657685	0.019949815577353286	0.8189473947970183	0.8173933172151084	0.8189473947970183	0.8173933172151084	0.022104251810743047	0.02919260516365807	0.022104251810743047	0.02919260516365807	0.7203691285883067	0.7270749912188268	0.7203691285883067	0.7270749912188268	0.9778957481892571	0.970807394836342	0.9778957481892571	0.970807394836342	0.9929401115959194	0.9908190708667944	0.9929401108187824	0.9908190698654986	strmgCAMI2_short_read_sample_55	0.0022790239799609625	0.09245319519026382	0.0022790239799609625	0.09245319519026382	0.13524178568988418	0.003065398628751889	0.13524178568988418	0.003065398628751889	Kraken	0.9207648365591128	0.8927296141931941	0.9207648365591128	0.8927296141931941	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
1560	0.5517324110649817	0.5518446566237272	0.5517324110649817	0.5518446566237272	0.9508759320101255	0.9424087500273438	0.9508759174008592	0.9424087327386436	0.0023205735991538683	0.3878260572715915	0.0023205735991538683	0.3878260572715915	0.0985905874859752	0.0034983746350689274	0.0985905874859752	0.0034983746350689274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5517324110649817	0.5518446566237272	0.5517324110649817	0.5518446566237272	0.004534418432704751	0.00693419950789754	0.004534418432704751	0.00693419950789754	0.6948887598147515	0.6924830891664776	0.6948887598147515	0.6924830891664776	0.0616370212634616	0.07067775198957292	0.0616370212634616	0.07067775198957292	0.5879733360835094	0.5938141024872304	0.5879733360835094	0.5938141024872304	0.9383629787365384	0.9293222480104272	0.9383629787365384	0.9293222480104272	0.9788945518957392	0.9754351005812184	0.9788945490451538	0.9754350972960196	strmgCAMI2_short_read_sample_55	0.0007773286811428421	0.08642047908395775	0.0007773286811428421	0.08642047908395775	0.03130220595569825	0.0010250864141165216	0.03130220595569825	0.0010250864141165216	Kraken	0.9207648365591128	0.8927296141931941	0.9207648365591128	0.8927296141931941	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
1561	0.9648134330488654	0.9648134330488654	0.9648134330488654	0.9648134330488654	1.0	0.0	0.0	0.0	0.24120335826221634	0.9648134330488654	0.24120335826221634	0.9648134330488654	1.0	0.25	1.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9648134330488654	0.9648134330488654	0.9648134330488654	0.9648134330488654	0.3886604989530809	0.39710354149913984	0.3886604989530809	0.39710354149913984	0.9820916498435506	0.9820556772429142	0.9820916498435506	0.9820556772429142	0.0	7.459012028165901e-05	0.0	7.459012028165901e-05	0.9648134330488654	0.9648854039672052	0.9648134330488654	0.9648854039672052	1.0	0.9999254098797185	1.0	0.9999254098797185	1.0	0.9998508297135588	1.0	0.9998508297020215	strmgCAMI2_short_read_sample_55	0.2412033582622163		0.2412033582622163			0.25		0.25	Kraken 0.10.5-beta	0.9578940446182104	0.9353883956083371	0.9578940446182104	0.9353883956083371	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
1562	0.9577022856100534	0.9629216797140876	0.9577022856100534	0.9629216797140876	0.9997411647324884	0.9996440859945016	0.9997411647123922	0.9996440859664171	0.052544194456533536	0.8182429017853101	0.052544194456533536	0.8182429017853101	0.9999262560970624	0.1067583096991952	0.9999262560970624	0.1067583096991952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9577022856100534	0.9629216797140876	0.9577022856100534	0.9629216797140876	0.0998418903161064	0.1888737615332898	0.0998418903161064	0.1888737615332898	0.9783583502204564	0.9810487315597732	0.9783583502204564	0.9810487315597732	7.490862912107321e-05	0.00012863683800201642	7.490862912107321e-05	0.00012863683800201642	0.9577740311497348	0.9630455628501444	0.9577740311497348	0.9630455628501444	0.9999250913708788	0.999871363161998	0.9999250913708788	0.999871363161998	0.9998705827689258	0.9998220576366376	0.9998705827588422	0.9998220576228488	strmgCAMI2_short_read_sample_55	0.03663489089135456	0.15792754589991867	0.03663489089135456	0.15792754589991867	2.755196166237539e-05	0.05111916345510849	2.755196166237539e-05	0.05111916345510849	Kraken 0.10.5-beta	0.9578940446182104	0.9353883956083371	0.9578940446182104	0.9353883956083371	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
1563	0.956575918200168	0.9616936665291356	0.956575918200168	0.9616936665291356	0.9998054639791732	0.999468206985552	0.9998054639640518	0.9994682069435388	0.031835380551255815	0.6565150628486859	0.031835380551255815	0.6565150628486859	0.9999459066006641	0.06543490136822505	0.9999459066006641	0.06543490136822505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.956575918200168	0.9616936665291356	0.956575918200168	0.9616936665291356	0.06170621402753825	0.11900824299050936	0.06170621402753825	0.11900824299050936	0.9777798784520996	0.98032509383362	0.9777798784520996	0.98032509383362	5.481554138397904e-05	0.00030730245918497717	5.481554138397904e-05	0.00030730245918497717	0.956628356301422	0.9619892882031099	0.956628356301422	0.9619892882031099	0.9999451844586159	0.9996926975408149	0.9999451844586159	0.9996926975408149	0.9999027322995869	0.9997341256430476	0.9999027322919992	0.9997341256224228	strmgCAMI2_short_read_sample_55	0.02232274689008919	0.2016884553977813	0.02232274689008919	0.2016884553977813	1.702440836715002e-05	0.03159865510542865	1.702440836715002e-05	0.03159865510542865	Kraken 0.10.5-beta	0.9578940446182104	0.9353883956083371	0.9578940446182104	0.9353883956083371	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1564	0.9550766993625992	0.9601933207982732	0.9550766993625992	0.9601933207982732	0.9997542938700088	0.9989422448896709	0.9997542938465702	0.9989422447873022	0.02135993901935027	0.7074488339092445	0.02135993901935027	0.7074488339092445	0.999523910159443	0.03702290067549868	0.999523910159443	0.03702290067549868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9550766993625992	0.9601933207982732	0.9550766993625992	0.9601933207982732	0.0418260506061726	0.07036347169158486	0.0418260506061726	0.07036347169158486	0.9769669329530276	0.97938809374321	0.9769669329530276	0.97938809374321	0.00011585258140467405	0.0006340517454719308	0.00011585258140467405	0.0006340517454719308	0.9551873602840132	0.9608025193126972	0.9551873602840132	0.9608025193126972	0.9998841474185952	0.999365948254528	0.9998841474185952	0.999365948254528	0.9998783632559894	0.999477468724242	0.9998783632464864	0.9994774686836572	strmgCAMI2_short_read_sample_55	0.01224060276884852	0.1723786319774591	0.01224060276884852	0.1723786319774591	0.0004409926443128923	0.01618533446731489	0.0004409926443128923	0.01618533446731489	Kraken 0.10.5-beta	0.9578940446182104	0.9353883956083371	0.9578940446182104	0.9353883956083371	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1565	0.9483779284064632	0.9539477420973784	0.9483779284064632	0.9539477420973784	0.9998702100764644	0.9979198782684802	0.9998702100611692	0.9979198780197472	0.013883673603983685	0.7220944387156174	0.013883673603983685	0.7220944387156174	0.9998376949991584	0.031721511266989244	0.9998376949991584	0.031721511266989244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9483779284064632	0.9539477420973784	0.9483779284064632	0.9539477420973784	0.027387052585180517	0.060773261361944525	0.027387052585180517	0.060773261361944525	0.9734689547903371	0.9757719235613262	0.9734689547903371	0.9757719235613262	7.628323370567625e-05	0.001381938408693717	7.628323370567625e-05	0.001381938408693717	0.948450279260774	0.9552678634484686	0.948450279260774	0.9552678634484686	0.9999237167662944	0.9986180615913064	0.9999237167662944	0.9986180615913064	0.9999376814664388	0.9990056606561244	0.9999376814615352	0.999005660578442	strmgCAMI2_short_read_sample_55	0.006904415015064163	0.11746711428765096	0.006904415015064163	0.11746711428765096	7.700835075391927e-05	0.010425763009376013	7.700835075391927e-05	0.010425763009376013	Kraken 0.10.5-beta	0.9578940446182104	0.9353883956083371	0.9578940446182104	0.9353883956083371	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
1566	0.6788634767059425	0.680098349139445	0.6788634767059425	0.680098349139445	0.9924751756578918	0.9879815459317212	0.9924751738347604	0.9879815429837584	0.00755301217117414	0.5598809605040453	0.00755301217117414	0.5598809605040453	0.7818115152985232	0.01406105486735736	0.7818115152985232	0.01406105486735736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6788634767059425	0.680098349139445	0.6788634767059425	0.680098349139445	0.01496148277537219	0.0274331437462084	0.01496148277537219	0.0274331437462084	0.8052049230251227	0.8038052608356591	0.8052049230251227	0.8038052608356591	0.010674356056098013	0.017478354023538922	0.010674356056098013	0.017478354023538922	0.6861880927291886	0.6921968100392758	0.6861880927291886	0.6921968100392758	0.989325643943902	0.9825216459764612	0.989325643943902	0.9825216459764612	0.996709402003891	0.994783828635646	0.9967094016236258	0.9947838280380921	strmgCAMI2_short_read_sample_55	0.0028685823288794386	0.09845273195465994	0.0028685823288794386	0.09845273195465994	0.11798445704467707	0.004239623818457768	0.11798445704467707	0.004239623818457768	Kraken 0.10.5-beta	0.9578940446182104	0.9353883956083371	0.9578940446182104	0.9353883956083371	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
1567	0.5336420086198833	0.5337452201699833	0.5336420086198833	0.5337452201699833	0.9693455781668734	0.9618487831306844	0.9693455692069866	0.9618487718524202	0.003179946100799752	0.3689431137923903	0.003179946100799752	0.3689431137923903	0.15277668425919008	0.005060431537817749	0.15277668425919008	0.005060431537817749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5336420086198833	0.5337452201699833	0.5336420086198833	0.5337452201699833	0.006230214390779276	0.009983923371888406	0.006230214390779276	0.009983923371888406	0.6859499019469514	0.6836593321853062	0.6859499019469514	0.6836593321853062	0.04007622500152441	0.049321712008090435	0.04007622500152441	0.049321712008090435	0.555921233038249	0.5614362155018792	0.555921233038249	0.5614362155018792	0.9599237749984756	0.9506782879919096	0.9599237749984756	0.9506782879919096	0.9864793433982602	0.9832957457177292	0.9864793414668186	0.9832957433549466	strmgCAMI2_short_read_sample_55	0.0010777558321779736	0.0860719366499415	0.0010777558321779736	0.0860719366499415	0.0464080823798374	0.001471856908255818	0.0464080823798374	0.001471856908255818	Kraken 0.10.5-beta	0.9578940446182104	0.9353883956083371	0.9578940446182104	0.9353883956083371	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
1568	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_56									Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
1569	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
1570	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1571	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1572	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
1573	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
1574	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
1575	0.9809078319806253	0.9809078319806253	0.9809078319806253	0.9809078319806253	1.0	1.0	0.0	0.0	0.9809078319806253	0.9809078319806253	0.9809078319806253	0.9809078319806253	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9809078319806253	0.9809078319806253	0.9809078319806253	0.9809078319806253	0.9903619099732242	0.9903619099732242	0.9903619099732242	0.9903619099732242	0.9903619099732242	0.9903619099732242	0.9903619099732242	0.9903619099732242	0.0	0.0	0.0	0.0	0.9809078319806253	0.9809078319806253	0.9809078319806253	0.9809078319806253	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_56									Ganon 0.1.4	1.0982810939251406	1.067602209479957	1.0982810939251406	1.067602209479957	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
1576	0.9309323752105262	0.9379842328159066	0.9309323752105262	0.9379842328159066	0.999800688358216	0.9997710053081992	0.9998006883450056	0.9997710052926306	0.26621989464780554	0.8675057800135821	0.26621989464780554	0.8675057800135821	0.9999548865624068	0.570979547837514	0.9999548865624068	0.570979547837514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9309323752105262	0.9379842328159066	0.9309323752105262	0.9379842328159066	0.4204915285056621	0.6886800281217169	0.4204915285056621	0.6886800281217169	0.9642074552422928	0.96796870643876	0.9642074552422928	0.96796870643876	5.0530057069897445e-05	6.649197169528165e-05	5.0530057069897445e-05	6.649197169528165e-05	0.9309794176536312	0.9380466053842406	0.9309794176536312	0.9380466053842406	0.99994946994293	0.9999335080283048	0.99994946994293	0.9999335080283048	0.9999012415418761	0.9998862088842618	0.9999012415339577	0.9998862088752068	strmgCAMI2_short_read_sample_56	0.17193528889513995	0.043703473071949946	0.17193528889513995	0.043703473071949946	1.7581759831297727e-05	0.20187194841543565	1.7581759831297727e-05	0.20187194841543565	Ganon 0.1.4	1.0982810939251406	1.067602209479957	1.0982810939251406	1.067602209479957	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
1577	0.8804176587411923	0.8876446104239442	0.8804176587411923	0.8876446104239442	0.9998351178935692	0.9997280222992178	0.9998351178814882	0.9997280222787516	0.13790648050865315	0.6892208347420689	0.13790648050865315	0.6892208347420689	0.9999578302269092	0.3775128057319659	0.9999578302269092	0.3775128057319659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8804176587411923	0.8876446104239442	0.8804176587411923	0.8876446104239442	0.2423850782955266	0.4878250412666896	0.2423850782955266	0.4878250412666896	0.9363871153992784	0.9404315028204974	0.9363871153992784	0.9404315028204974	4.421171368018673e-05	0.00010632120176823355	4.421171368018673e-05	0.00010632120176823355	0.8804565852356465	0.8877389959008447	0.8804565852356465	0.8877389959008447	0.9999557882863198	0.9998936787982318	0.9999557882863198	0.9998936787982318	0.9999179965494212	0.9998644293140948	0.9999179965424686	0.9998644293026951	strmgCAMI2_short_read_sample_56	0.09338372241626916	0.16240828028018986	0.09338372241626916	0.16240828028018986	7.56413704849912e-06	0.1379941179792342	7.56413704849912e-06	0.1379941179792342	Ganon 0.1.4	1.0982810939251406	1.067602209479957	1.0982810939251406	1.067602209479957	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1578	0.8645744252029663	0.8717543344426132	0.8645744252029663	0.8717543344426132	0.999879360298582	0.9996770487160384	0.999879360288208	0.9996770486875742	0.07348394968327923	0.7150522693998513	0.07348394968327923	0.7150522693998513	0.9998678117413864	0.16415325404519346	0.9998678117413864	0.16415325404519346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8645744252029663	0.8717543344426132	0.8645744252029663	0.8717543344426132	0.13690616368004427	0.26700959833476906	0.13690616368004427	0.26700959833476906	0.9273477987692595	0.9314155005723518	0.9273477987692595	0.9314155005723518	4.971501649031485e-05	0.00015720920563322416	4.971501649031485e-05	0.00015720920563322416	0.8646174096717459	0.8718914037976027	0.8646174096717459	0.8718914037976027	0.9999502849835096	0.9998427907943668	0.9999502849835096	0.9998427907943668	0.9999396803826474	0.999838558340394	0.99993968037744	0.999838558326572	strmgCAMI2_short_read_sample_56	0.041214761084047334	0.13511331906730514	0.041214761084047334	0.13511331906730514	0.00010057925200499676	0.0620864709901538	0.00010057925200499676	0.0620864709901538	Ganon 0.1.4	1.0982810939251406	1.067602209479957	1.0982810939251406	1.067602209479957	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1579	0.8554569214233184	0.8620945484716487	0.8554569214233184	0.8620945484716487	0.9998994768272106	0.9995921600470088	0.9998994768170724	0.999592160004998	0.06938457126870286	0.8103086503495536	0.06938457126870286	0.8103086503495536	0.9998662126610944	0.11947763151403795	0.9998662126610944	0.11947763151403795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8554569214233184	0.8620945484716487	0.8554569214233184	0.8620945484716487	0.12976429764508193	0.20824948749524544	0.12976429764508193	0.20824948749524544	0.9220770256483052	0.9258206757740178	0.9220770256483052	0.9258206757740178	5.025566910399348e-05	0.00027990050236892383	5.025566910399348e-05	0.00027990050236892383	0.8554999151439724	0.8623359167279516	0.8554999151439724	0.8623359167279516	0.999949744330896	0.9997200994976312	0.999949744330896	0.9997200994976312	0.9999499878046166	0.9997975499117756	0.9999499878002366	0.9997975498941852	strmgCAMI2_short_read_sample_56	0.02740497301744492	0.046049513753514335	0.02740497301744492	0.046049513753514335	7.383694762426694e-05	0.03761310092698208	7.383694762426694e-05	0.03761310092698208	Ganon 0.1.4	1.0982810939251406	1.067602209479957	1.0982810939251406	1.067602209479957	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
