"Genome"	"coverage"
"Piscirickettsia_salmonis_strain_AY6492A_genomic"	1.71193034963789
"Piscirickettsia_salmonis_strain_AY6532B_genomic"	4.8497291386276
"Piscirickettsia_salmonis_strain_CGR02_genomic"	1.19342749721604
"Piscirickettsia_salmonis_strain_PM21567A_genomic"	3.8185751396176
"Piscirickettsia_salmonis_strain_PM22180B_genomic"	6.8940687442454
"Piscirickettsia_salmonis_strain_PM23019A_genomic"	7.5749531468392
"Piscirickettsia_salmonis_strain_PM25344B_genomic"	5.1051048844446
"Piscirickettsia_salmonis_strain_PM31429B_genomic"	14.5721322989165
"Piscirickettsia_salmonis_strain_PM37984A_genomic"	7.8679468738046
"Piscirickettsia_salmonis_strain_PM49811B_genomic"	17.3468135730587
"Piscirickettsia_salmonis_strain_PM51819A_genomic"	0.89981018867677
"Piscirickettsia_salmonis_strain_PM58386B_genomic"	6.8079845658996
"Piscirickettsia_salmonis_strain_PSCGR01_genomic"	10.9270898016746
"Planktomarina_temperata_RCA23_genomic"	7.2292170943748
"Planococcus_antarcticus_DSM_14505_genomic"	9.7533269088287
"Planococcus_donghaensis_strain_DSM_22276_genomic"	46.489540365406
"Planococcus_kocurii_strain_ATCC_43650_genomic"	7.4405407420268
"Planococcus_maritimus_strain_DSM_17275_genomic"	8.9832886235853
"Planococcus_plakortidis_strain_DSM_23997_genomic"	1.62420860084994
"Polaribacter_sp_Hel1_33_78_genomic"	10.2117825575136
"Polaribacter_sp_LPB0003_genomic"	17.4101926462223
"Polaribacter_sp_MED152_genomic"	7.0155861521611
"Prochlorococcus_marinus_AS9601_genomic"	1.64003731985086
"Prochlorococcus_marinus_bv_HNLC1_genomic"	28.182385834134
"Prochlorococcus_marinus_bv_HNLC2_genomic"	29.542958745443
"Prochlorococcus_marinus_str_MIT_9211_genomic"	5.4222416818929
"Prochlorococcus_marinus_str_MIT_9215_genomic"	6.611273580342
"Prochlorococcus_marinus_str_MIT_9301_genomic"	30.686446025205
"Prochlorococcus_marinus_str_MIT_9303_genomic"	14.1535861953111
"Prochlorococcus_marinus_str_MIT_9312_genomic"	7.3197656220842
"Prochlorococcus_marinus_str_MIT_9313_genomic"	26.395424646794
"Prochlorococcus_marinus_str_MIT_9515_genomic"	28.781873009874
"Prochlorococcus_marinus_str_NATL1A_genomic"	6.8469978527468
"Prochlorococcus_marinus_str_NATL2A_genomic"	2.2449725974759
"Prochlorococcus_marinus_subsp_marinus_str_CCMP1375_genomic"	12.5572072334791
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_genomic"	9.6090895547466
"Prochlorococcus_sp_MIT_0604_genomic"	11.6765567715621
"Prochlorococcus_sp_MIT_0801_genomic"	8.7460050881272
"Prosthecochloris_sp_CIB_2401_genomic"	4.8928983061332
"Pseudanabaena_sp_PCC_7367_genomic"	9.0243444056858
"Pseudoalteromonas_atlantica_T6c_genomic"	3.962852366119
"Pseudoalteromonas_haloplanktis_TAC125_genomic"	21.103065418847
"Pseudoalteromonas_issachenkonii_strain_KCTC_12958_genomic"	1.19374993646707
"Pseudoalteromonas_luteoviolacea_strain_S4054_genomic"	12.6690371982325
"Pseudoalteromonas_phenolica_strain_KCTC_12086_genomic"	7.337310540976
"Pseudoalteromonas_rubra_strain_SCSIO_6842_genomic"	5.0647710830936
"Pseudoalteromonas_sp_OCN003_genomic"	2.9986598803649
"Pseudoalteromonas_sp_SM9913_genomic"	0.76203540060697
"Pseudoalteromonas_translucida_KMM_520_genomic"	3.7776223999514
"Pseudomonas_balearica_DSM_6083_genomic"	24.849080445563
"Pseudomonas_litoralis_strain_2SM5_genomic"	1.81807112084766
"Pseudomonas_pohangensis_strain_DSM_17875_genomic"	5.3598431170216
"Pseudomonas_sp_MT_1_genomic"	4.5960484721948
"Pseudomonas_stutzeri_CCUG_29243_genomic"	1.34931647786415
"Pseudomonas_stutzeri_strain_19SMN4_genomic"	3.3445393260686
"Pseudomonas_stutzeri_strain_273_genomic"	3.220462334955
"Pseudomonas_xanthomarina_strain_LMG_23572_genomic"	1.04011735134947
"Pseudovibrio_sp_FO_BEG1_genomic"	6.9211094948863
"Psychrobacter_sp_AntiMn_1_genomic"	8.9803876268296
"Psychrobacter_sp_G_genomic"	5.9512138728672
"Psychrobacter_sp_P11F6_genomic"	22.026638983518
"Psychrobacter_sp_P11G3_genomic"	8.2585610643055
"Psychrobacter_sp_PRwf_1_genomic"	5.5442743861345
"Psychroflexus_torquis_ATCC_700755_genomic"	8.5492495892252
"Psychromonas_ingrahamii_37_genomic"	21.370750147265
"Psychromonas_sp_CNPT3_genomic"	28.51482942501
"Pusillimonas_sp_T7_7_genomic"	18.8104005516509
"Pyrobaculum_aerophilum_str_IM2_genomic"	18.5358042611132
"Pyrococcus_abyssi_GE5_genomic"	10.8393565849213
"Pyrococcus_furiosus_DSM_3638_genomic"	22.396531494503
"Pyrococcus_horikoshii_OT3_genomic"	8.448226235843
"Pyrococcus_sp_NA2_genomic"	98.480770377564
"Pyrococcus_sp_ST04_genomic"	5.7409116083986
"Pyrococcus_yayanosii_CH1_genomic"	7.3893596239725
"Pyrodictium_delaneyi_strain_Su06_genomic"	5.7308212073162
"Pyrolobus_fumarii_1A_genomic"	3.8278405527183
"R2A19_S7_contigs"	5.9290211890623
"R2A2_S5_contigs"	8.5618883487108
"R2A29_S8_contigs"	89.171884237005
"R8_63_S2_contigs"	9.511725823608
"Renibacterium_salmoninarum_ATCC_33209_genomic"	1.76833665531395
"Rhodobacter_sp_LPB0142_genomic"	2.8847414456035
"Rhodobacter_sphaeroides_strain_MBTLJ_13_genomic"	13.9670423343035
"Rhodococcus_erythropolis_PR4_genomic"	7.8695458034631
"Rhodococcus_sp_008_genomic"	3.165649927815
"Rhodococcus_sp_B7740_genomic"	33.196704220121
"Rhodococcus_sp_WMMA185_genomic"	1.09341922925101
"Rhodoferax_ferrireducens_T118_genomic"	27.228450526591
"Rhodothermus_marinus_DSM_4252_genomic"	36.349427384237
"Rhodothermus_marinus_SG05JP17_172_genomic"	0.56400588711191
"Rhodovulum_sulfidophilum_DSM_1374_genomic"	12.4755975477957
"Rivularia_sp_PCC_7116_genomic"	1.57499254762047
"RNODE_10_length_6468_cov_8.06035"	122.589683524605
"RNODE_100_length_1999_cov_6.33080"	42.638796155865
"RNODE_107_length_1496_cov_161.33989"	162.87238805958
"RNODE_108_length_2015_cov_7.02007"	95.997591570512
"RNODE_109_length_1521_cov_3.43229"	463.63682454975
"RNODE_110_length_1672_cov_10.73939"	166.57854545452
"RNODE_114_length_10406_cov_5.47746"	155.488954160329
"RNODE_116_length_4192_cov_3.28201"	4.2278896882381
"RNODE_122_length_6709_cov_4.03320"	18.7629280692794
"RNODE_125_length_3363_cov_4.82640"	1799.4061358875
"RNODE_126_length_3157_cov_3.75885"	14.3410845293617
"RNODE_127_length_1885_cov_8.56361"	81.368169619005
"RNODE_133_length_1956_cov_5.95398"	176.19115822137
"RNODE_134_length_2327_cov_32.11800"	145.407765726656
"RNODE_137_length_1431_cov_4.57559"	70.744144783497
"RNODE_139_length_3589_cov_11.15335"	60.500224278033
"RNODE_14_length_1961_cov_5.54358"	499.6359463641
"RNODE_142_length_2406_cov_5.09941"	36.465394295333
"RNODE_146_length_5606_cov_4.42067"	5359.2958452721
"RNODE_147_length_1816_cov_3.48216"	94.009197324454
"RNODE_149_length_1949_cov_4.19357"	173.53964711984
"RNODE_150_length_1379_cov_3.97642"	120.648857774583
"RNODE_154_length_1869_cov_12.27991"	17.205576610833
"RNODE_156_length_3948_cov_63.43887"	128.75703005606
"RNODE_158_length_1640_cov_4.51607"	108.944437577245
"RNODE_159_length_3592_cov_2.43025"	139.725882352913
"RNODE_166_length_2298_cov_14.88049"	36.219683655361
"RNODE_17_length_1254_cov_4.43994"	70.68961038974
"RNODE_171_length_3474_cov_9.39716"	312.50692352255
"RNODE_173_length_1764_cov_3.34845"	8.172617680802
"RNODE_18_length_1746_cov_2.65719"	15.271461716976
"RNODE_180_length_2647_cov_2.76800"	104.1052952381
"RNODE_193_length_1789_cov_7.19864"	87.804867006189
"RNODE_200_length_4574_cov_2.94178"	121.65263620385
"RNODE_205_length_1591_cov_9.63735"	26.669407265742
"RNODE_207_length_2195_cov_3.75886"	28.544316612899
"RNODE_218_length_1465_cov_7.29868"	172.23291753311
"RNODE_220_length_2011_cov_9.40825"	105.206686777255
"RNODE_224_length_2083_cov_4.45463"	257.40082484231
"RNODE_225_length_25884_cov_6.69550"	148.844257984762
"RNODE_227_length_4381_cov_5.48337"	670.19084652453
"RNODE_228_length_3093_cov_6.42006"	831.48857049824
"RNODE_229_length_2135_cov_3.06673"	26.314907714158
"RNODE_234_length_1595_cov_9.13223"	2852.99179911
"RNODE_235_length_2608_cov_55.03480"	22.86171693738
"RNODE_24_length_2639_cov_14.02331"	89.387390141396
"RNODE_243_length_1453_cov_2.63382"	42.910132774183
"RNODE_248_length_5318_cov_4.74604"	43.606287764446
"RNODE_25_length_1750_cov_3.28993"	211.54728009266
"RNODE_251_length_2763_cov_28.99562"	40.540277271071
"RNODE_254_length_2341_cov_33.31005"	1169.56024148349
"RNODE_258_length_1627_cov_2.34517"	29.978006230649
"RNODE_259_length_1574_cov_100.84149"	246.43060567002
"RNODE_263_length_2277_cov_8.44168"	25.41968957877
"RNODE_265_length_1287_cov_4.20553"	12.3416600791217
"RNODE_266_length_6653_cov_7.97753"	36.710978736375
"RNODE_277_length_1592_cov_15.82548"	156.86878980901
"RNODE_279_length_3658_cov_27.56711"	215.85429042902
"RNODE_283_length_5699_cov_25.39792"	10.3780341729916
"RNODE_290_length_1262_cov_19.53548"	157.34879032262
"RNODE_291_length_2033_cov_2.59025"	45.25599204385
"RNODE_294_length_6942_cov_7.24595"	86.212644508777
"RNODE_307_length_2104_cov_13.21902"	26.55926993272
"RNODE_308_length_1875_cov_5.96654"	48.169077172335
"RNODE_309_length_1659_cov_3.16188"	56.807574832019
"RNODE_31_length_1357_cov_12.09363"	50.601797752745
"RNODE_311_length_2760_cov_6.45983"	39.720525931321
"RNODE_314_length_6164_cov_50.81211"	624.50040703356
"RNODE_315_length_1516_cov_8.44846"	54.507898259842
"RNODE_318_length_3470_cov_3.16589"	52.8639791183
"RNODE_32_length_11742_cov_6.79514"	221.48257679173
"RNODE_320_length_4859_cov_4.38495"	109.90938598306
"RNODE_322_length_4175_cov_18.22923"	173.223091740969
"RNODE_323_length_1696_cov_4.05556"	32.628076463518
"RNODE_324_length_1537_cov_10.20528"	64.894587458763
"RNODE_33_length_1778_cov_2.60592"	16.759851936193
"RNODE_336_length_3563_cov_7.20249"	83.33770121435
"RNODE_337_length_8771_cov_5.18162"	33.949125614457
"RNODE_338_length_1509_cov_4.27236"	40.200739744453
"RNODE_339_length_1478_cov_5.31250"	77.557280219769
"RNODE_341_length_3219_cov_3.63466"	36.801345010952
"RNODE_342_length_1543_cov_10.88823"	42.582905983082
"RNODE_343_length_2376_cov_8.77188"	2868.8821155481
"RNODE_346_length_1757_cov_2.65187"	29.496829971187
"RNODE_350_length_2314_cov_37.19546"	30.547862129247
"RNODE_355_length_1663_cov_6.12066"	93.590981109112
"RNODE_359_length_13543_cov_22.66711"	115.96299090301
"RNODE_36_length_1303_cov_4.84934"	9.3167837627096
"RNODE_360_length_7414_cov_9.06737"	183.104004328919
"RNODE_361_length_3164_cov_8.88447"	99.367727562098
"RNODE_362_length_3387_cov_8.21902"	148.055393759489
"RNODE_364_length_1571_cov_3.81278"	41.537378954069
"RNODE_366_length_2053_cov_8.47415"	19.49448547527
"RNODE_367_length_2322_cov_4.57652"	144.041652174017
"RNODE_368_length_1901_cov_5.06386"	468.3937732837
"RNODE_372_length_2448_cov_3.45466"	625.18095630677
"RNODE_374_length_1862_cov_9.75489"	87.196630434639
"RNODE_38_length_1552_cov_8.47059"	138.091111111263
"RNODE_381_length_1819_cov_13.04118"	14.8965498051968
"RNODE_383_length_2253_cov_7.64097"	431.2725683551
"RNODE_386_length_2437_cov_8.66377"	56.329855072359
"RNODE_390_length_5825_cov_8.78167"	39.807633982393
"RNODE_392_length_2136_cov_7.00284"	29.173982970667
"RNODE_393_length_3465_cov_6.98635"	54.143392390335
"RNODE_394_length_3642_cov_5.12873"	256.12955801105
"RNODE_396_length_4766_cov_5.16589"	35.203309443512
"RNODE_40_length_6491_cov_8.96924"	5.7417220590443
"RNODE_400_length_5708_cov_9.81991"	12.5766443897811
"RNODE_404_length_3462_cov_2.92616"	206.65706395343
"RNODE_407_length_46658_cov_49.66972"	15.3915215713619
"RNODE_408_length_3585_cov_3.79764"	17.3021611001974
"RNODE_411_length_4317_cov_4.49267"	509.7540861467
"RNODE_415_length_2147_cov_6.45506"	19.005788235176
"RNODE_417_length_2670_cov_14.84403"	46.988217522598
"RNODE_418_length_1505_cov_4.15172"	19.817869183989
"RNODE_420_length_1334_cov_5.52134"	42.729801829229
"RNODE_423_length_1943_cov_28.57781"	85.718113207551
"RNODE_428_length_4686_cov_43.92415"	202.86342093915
"RNODE_429_length_2129_cov_51.99106"	103.902754131127
"RNODE_431_length_1803_cov_5.36772"	721.07350767485
"RNODE_432_length_14865_cov_28.53268"	77.903364829055
"RNODE_434_length_14801_cov_23.79494"	70.549549366538
"RNODE_435_length_5602_cov_25.16136"	116.305736491606
"RNODE_436_length_6429_cov_48.44919"	24.764714173753
"RNODE_439_length_4196_cov_56.49278"	37.527625240811
"RNODE_440_length_3551_cov_9.74435"	58.614029084755
"RNODE_442_length_4465_cov_7.11694"	95.658533241885
"RNODE_443_length_1591_cov_6.87251"	42.658371040839
"RNODE_444_length_4937_cov_48.00188"	34.490333129087
"RNODE_451_length_4052_cov_6.62773"	663.6416581632
"RNODE_455_length_4124_cov_9.17267"	26.010555004934
"RNODE_456_length_1695_cov_36.79753"	12.6917237087115
"RNODE_459_length_2383_cov_4.68776"	26.446100217901
"RNODE_462_length_1528_cov_6.07822"	275.05734501349
"RNODE_464_length_2364_cov_17.83117"	45.489251523238
"RNODE_468_length_1541_cov_8.66960"	824.06586506344
"RNODE_470_length_2095_cov_7.42232"	76.168503169177
"RNODE_474_length_1569_cov_5.24895"	36.299540983574
"RNODE_476_length_1618_cov_4.36943"	21.870457433303
"RNODE_479_length_5023_cov_17.63107"	99.64856396862
"RNODE_48_length_3658_cov_14.59323"	24.916391639164
"RNODE_481_length_3960_cov_68.08874"	84.75183367764
"RNODE_485_length_1877_cov_10.53943"	31.397163120568
"RNODE_487_length_5196_cov_22.71473"	302.89013975165
"RNODE_491_length_3124_cov_17.57383"	201.17087662336
"RNODE_493_length_3152_cov_5.77526"	50.736814621398
"RNODE_496_length_8599_cov_9.53327"	131.183074225575
"RNODE_497_length_1925_cov_6.51336"	79.430037214356
"RNODE_498_length_2044_cov_7.98216"	90.246421267915
"RNODE_5_length_4125_cov_14.53571"	63.510480136415
"RNODE_50_length_1796_cov_6.24352"	611.4185456595
"RNODE_509_length_6803_cov_457.59293"	10.4758656873174
"RNODE_512_length_1592_cov_43.29688"	30.381847545053
"RNODE_513_length_2330_cov_8.01964"	50.557217847726
"RNODE_515_length_1754_cov_11.73892"	211.3952046784
"RNODE_518_length_1369_cov_4.72490"	39.591094339658
"RNODE_521_length_36130_cov_13.94678"	105.062162611501
"RNODE_522_length_1263_cov_12.38809"	30.374487284898
"RNODE_523_length_7269_cov_4.49610"	7.6624498270522
"RNODE_524_length_1679_cov_2.99128"	21.201223241508
"RNODE_527_length_1767_cov_4.22840"	12.0557748113895
"RNODE_528_length_4221_cov_4.74329"	447.23100311223
"RNODE_530_length_2571_cov_32.65278"	141.912894211486
"RNODE_531_length_9868_cov_8.44904"	465.59495113998
"RNODE_532_length_1573_cov_5.21419"	228.70875912418
"RNODE_534_length_10183_cov_8.47628"	148.846937567766
"RNODE_537_length_3389_cov_22.49108"	95.973401999392
"RNODE_539_length_1827_cov_6.73752"	160.43252944469
"RNODE_54_length_5865_cov_60.48297"	158.769655998529
"RNODE_540_length_1564_cov_3.03735"	29.631249999953
"RNODE_544_length_1578_cov_361.93923"	120.142394179805
"RNODE_55_length_2901_cov_27.42654"	9.9017019798263
"RNODE_551_length_4193_cov_74.72016"	18.7660641118365
"RNODE_557_length_1525_cov_6.72562"	160.63440712811
"RNODE_559_length_3361_cov_13.97064"	351.7421163702
"RNODE_56_length_2028_cov_4.74177"	136.220139581302
"RNODE_560_length_3911_cov_3.86563"	25.391388673394
"RNODE_562_length_2033_cov_5.34232"	410.22830568127
"RNODE_563_length_5038_cov_7.26694"	80.798898678514
"RNODE_564_length_8758_cov_6.46781"	10.4730089511543
"RNODE_565_length_1563_cov_11.71995"	215.53245556303
"RNODE_576_length_3043_cov_26.79081"	45.090963654526
"RNODE_583_length_3095_cov_44.70980"	15.5775155687364
"RNODE_584_length_2761_cov_46.10439"	69.005079131473
"RNODE_585_length_3212_cov_16.01628"	57.684501262642
"RNODE_587_length_4088_cov_9.08425"	38.6377
"RNODE_60_length_1811_cov_3.41811"	1008.1349916155
"RNODE_62_length_3589_cov_56.75862"	25.577936641513
"RNODE_65_length_5443_cov_3.51540"	213.47085408594
"RNODE_67_length_1419_cov_2.86686"	41.338654259102
"RNODE_68_length_2493_cov_6.03116"	19.904937272396
"RNODE_73_length_2194_cov_7.49125"	40.663351749468
"RNODE_74_length_1811_cov_7.67971"	1141.30749021806
"RNODE_78_length_5103_cov_8.24306"	20.125998819162
"RNODE_89_length_4251_cov_3.70418"	24.03168597775
"RNODE_90_length_1469_cov_9.25017"	88.805321354546
"RNODE_91_length_2298_cov_6.78822"	22.408040421813
"RNODE_93_length_1501_cov_3.34415"	135.21798512507
"RNODE_94_length_3002_cov_6.48725"	26.869966443119
"RNODE_98_length_2627_cov_21.08829"	93.739731286084
"Robiginitalea_biformata_HTCC2501_genomic"	6.8575288128116
"Roseibacterium_elongatum_DSM_19469_genomic"	45.523546388043
"Roseobacter_denitrificans_OCh_114_genomic"	43.978040212543
"Roseobacter_litoralis_Och_149_genomic"	12.5596740963372
"Ruegeria_pomeroyi_DSS_3_genomic"	27.978780708473
"Ruegeria_sp_TM1040_genomic"	2.1970638225552
"Ruminiclostridium_thermocellum_DSM_2360_strain_LQRI_genomic"	19.7957155393625
"S04_S1_contigs"	1.5240894522308
"S06_S2_contigs"	48.533651284029
"S13_S3_contigs"	578.88188283032
"S17_S4_contigs"	410.59753654166
"S18_S5_contigs"	2.3177961156547
"S19_S6_contigs"	1.33131167693394
"S21_S7_contigs"	7.8582344042474
"S26_S8_contigs"	9.5941313417214
"S28_S9_contigs"	9.2198466516264
"Saccharophagus_degradans_2_40_genomic"	16.4644138682944
"Salegentibacter_sp_T436_genomic"	12.2637424566268
"Salinibacter_ruber_DSM_13855_genomic"	4.0018721449976
"Salinibacter_ruber_M8_genomic"	7.62204340861
"Salinispora_arenicola_CNS_205_genomic"	22.471636755547
"Salinispora_tropica_CNB_440_genomic"	42.183071815503
"Salmonella_enterica_subsp_enterica_serovar_Typhimurium_22495_genomic"	17.6914262172028
"Salmonella_enterica_subsp_enterica_serovar_Typhimurium_22792_genomic"	6.8159324647284
"Saprospira_grandis_str_Lewin_genomic"	21.946699298555
"Sedimenticola_sp_SIP_G1_genomic"	12.9117165979265
"Sediminicola_sp_YIK13_genomic"	9.3576203538832
"Serinicoccus_sp_JLT9_genomic"	6.0062523019464
"Shewanella_amazonensis_SB2B_genomic"	7.6007893838697
"Shewanella_baltica_BA175_genomic"	16.7992594147444
"Shewanella_baltica_OS117_genomic"	9.1093382055004
"Shewanella_baltica_OS155_genomic"	7.0761358491616
"Shewanella_baltica_OS185_genomic"	2.807100476605
"Shewanella_baltica_OS195_genomic"	2.8563999030506
"Shewanella_baltica_OS223_genomic"	202.74981288075
"Shewanella_baltica_OS678_genomic"	6.3459370940158
"Shewanella_denitrificans_OS217_genomic"	2.5459282383299
"Shewanella_frigidimarina_NCIMB_400_genomic"	2.9707008378766
"Shewanella_halifaxensis_HAW_EB4_genomic"	63.324936224257
"Shewanella_loihica_PV_4_genomic"	4.1692462621552
"Shewanella_pealeana_ATCC_700345_genomic"	4.121264674143
"Shewanella_piezotolerans_WP3_genomic"	29.141120586673
"Shewanella_sediminis_HAW_EB3_genomic"	2.424782539743
"Shewanella_sp_ANA_3_genomic"	332.71939482944
"Shewanella_sp_MR_4_genomic"	2.9193891236843
"Shewanella_sp_MR_7_genomic"	8.2002637988682
"Shewanella_sp_W3_18_1_genomic"	2.9218302426812
"Shewanella_violacea_DSS12_genomic"	8.9783545448226
"Shewanella_woodyi_ATCC_51908_genomic"	21.512617169797
"Siansivirga_zeaxanthinifaciens_CC_SAMT_1_genomic"	5.1226799619784
"Simiduia_agarivorans_SA1_genomic"	8.5326731512534
"SP005_S3_contigs"	2.5599593746011
"SP010_S4_contigs"	13.5657203609819
"Sphingopyxis_alaskensis_RB2256_genomic"	7.3582612515634
"Sphingopyxis_sp_LPB0140_genomic"	0
"Spiribacter_salinus_M19_40_genomic"	846.20851480434
"Spiribacter_sp_UAH_SP71_genomic"	2182.2639502511
"Spirochaeta_sp_L21_RPul_D2_genomic"	20.467120510574
"Spirochaeta_thermophila_DSM_6578_genomic"	27.866088618088
"Spongiibacter_sp_IMCC21906_genomic"	12.7260320477976
"Staphylothermus_hellenicus_DSM_12710_genomic"	1.94431606205888
"Staphylothermus_marinus_F1_genomic"	15.9192568416241
"Stappia_sp_ES058_genomic"	11.7669387009318
"Streptococcus_agalactiae_strain_GX026_genomic"	8.0935196806399
"Streptococcus_agalactiae_strain_GX064_genomic"	6.6786883626734
"Streptococcus_agalactiae_strain_HN016_genomic"	3.5797465324731
"Streptococcus_iniae_SF1_genomic"	12.2836074230018
"Streptococcus_iniae_strain_ISET0901_genomic"	20.266395534538
"Streptococcus_iniae_strain_YSFST01_82_genomic"	10.6420654923856
"Streptococcus_parauberis_KCTC_11537_genomic"	2.8093622428264
"Streptomyces_pactum_strain_KLBMP_5084_genomic"	60.924284567336
"Streptomyces_sp_CNQ_509_genomic"	2.9164862413185
"Streptomyces_sp_GBA_94_10_genomic"	249.17852824204
"Streptomyces_sp_PVA_94_07_genomic"	5.9850378896864
"Sulfitobacter_sp_AM1_D1_genomic"	9.8171801344694
"Sulfobacillus_acidophilus_TPY_genomic"	6.4998010535623
"Sulfurimonas_autotrophica_DSM_16294_genomic"	2.2811579422414
"Sulfurimonas_denitrificans_DSM_1251_genomic"	12.6933286456051
"Sulfurovum_sp_NBC37_1_genomic"	647.72483938126
"Synechococcus_sp_CC9311_genomic"	26.93032815974
"Synechococcus_sp_CC9605_genomic"	4.8595178160672
"Synechococcus_sp_CC9902_genomic"	42.045923424049
"Synechococcus_sp_KORDI_100_genomic"	6.09934058827
"Synechococcus_sp_KORDI_49_genomic"	9.3080291157855
"Synechococcus_sp_KORDI_52_genomic"	8.3537609786343
"Synechococcus_sp_PCC_7002_genomic"	2.3950291149102
"Synechococcus_sp_RCC307_genomic"	38.916037241959
"Synechococcus_sp_WH_7803_genomic"	37.871339482758
"Synechococcus_sp_WH_8020_genomic"	1.90453060628
"Synechococcus_sp_WH_8102_genomic"	6.8609406969558
"Synechococcus_sp_WH_8103_genomic"	84.501963831665
"Synechococcus_sp_WH_8109_genomic"	7.8165408171496
"T_2016_70_F4_1_S12_contigs"	7.4035186930315
"T_2016_70_F4_2_S11_contigs"	43.805283826632
"T_2016_70_F4_3_S10_contigs"	17.8453770881085
"T_211_S5_contigs"	20.549817787277
"T_217_S6_contigs"	3.8602378843286
"T_218_S8_contigs"	44.877029012842
"T_219_S4_contigs"	7.2713201553434
"T_232_S7_contigs"	136.710437827024
"T_280_S9_contigs"	1.66072509481494
"Tenacibaculum_dicentrarchi_strain_AY7486TD_genomic"	11.0075212781267
"Tenacibaculum_sp_LPB0136_genomic"	23.912595132154
"Teredinibacter_turnerae_T7901_genomic"	11.3997311852172
"Thalassolituus_oleivorans_MIL_1_genomic"	68.315349298551
"Thalassolituus_oleivorans_R6_15_genomic"	136.784803831336
"Thalassolituus_oleivorans_strain_K188_genomic"	93.213682891234
"Thalassotalea_sp_LPB0090_genomic"	8.5254209899955
"Thermaerobacter_marianensis_DSM_12885_genomic"	13.5889502466535
"Thermoanaerobacter_siderophilus_SR4_genomic"	10.6412934618601
"Thermococcus_barophilus_CH5_genomic"	2.5158394626586
"Thermococcus_barophilus_MP_genomic"	11.9424005370763
"Thermococcus_eurythermalis_A501_genomic"	5.014915117165
"Thermococcus_gammatolerans_EJ3_genomic"	12.9531499106063
"Thermococcus_litoralis_DSM_5473_genomic"	1.30784999634535
"Thermococcus_nautili_strain_30_1_genomic"	1.62552059167469
"Thermococcus_onnurineus_NA1_genomic"	4.9556507656854
"Thermococcus_sp_4557_genomic"	33.109924273693
"Thermococcus_sp_AM4_genomic"	10.9165756419315
"Thermococcus_sp_CDGS_genomic"	6.7805175339876
"Thermococcus_sp_CL1_genomic"	1.09385257961703
"Thermococcus_sp_ES1_genomic"	4.0178210316501
"Thermodesulfatator_indicus_DSM_15286_genomic"	3.4721781912557
"Thermoplasma_volcanium_GSS1_genomic"	25.09554109191
"Thermosediminibacter_oceani_DSM_16646_genomic"	2.6074575138733
"Thermosipho_melanesiensis_BI429_genomic"	2.8168557553764
"Thermosipho_melanesiensis_strain_431_genomic"	2.8251348973248
"Thermosipho_sp_1063_genomic"	24.809394588766
"Thermotoga_maritima_MSB8_1_genomic"	14.2913346239887
"Thermotoga_maritima_MSB8_2_genomic"	6.532227240982
"Thermotoga_maritima_MSB8_3_genomic"	1.35072215562882
"Thermotoga_maritima_MSB8_4_genomic"	2.9248476132356
"Thermotoga_maritima_strain_Tma100_genomic"	5.162266909973
"Thermotoga_maritima_strain_Tma200_genomic"	6.908560144988
"Thermotoga_neapolitana_DSM_4359_genomic"	2.7465062190887
"Thermotoga_sp_2812B_genomic"	5.7645796676786
"Thermotoga_sp_Cell2_genomic"	4.9167874827192
"Thermotoga_sp_RQ2_genomic"	58.284042554216
"Thermotoga_sp_RQ7_genomic"	5.5957640311709
"Thermovirga_lienii_DSM_17291_genomic"	40.167338035227
"Thiocystis_violascens_DSM_198_genomic"	49.431315915054
"Thioflavicoccus_mobilis_8321_genomic"	159.997225634105
"Thiolapillus_brandeum_Hiromi_1_genomic"	74.693790156037
"Thiomicrospira_crunogena_XCL_2_genomic"	8.8253557327453
"TiA_S9_contigs"	10.4202095383796
"TiB_S10_contigs"	4.480028242416
"TiE_S11_contigs"	5.0291029628897
"Tistrella_mobilis_KA081020_065_genomic"	57.400373316029
"Titti15_S2_contigs"	15.1863571087449
"Titti16_S3_contigs"	5.7637657375611
"Titti18_S5_contigs"	7.7572530621708
"Titti19_S6_contigs"	3.1187940210464
"Titti20_S7_contigs"	21.876654839143
"Titti21_S1_contigs"	66.569346948514
"Titti22_S2_contigs"	12.3118859447475
"Titti23_S3_contigs"	9.3746392491398
"Titti24_S4_contigs"	6.1331898832371
"Titti25_S5_contigs"	9.630182262253
"Titti26_S6_contigs"	6.6928518992335
"Titti27_S7_contigs"	132.800063083878
"Titti28_S8_contigs"	7.0528660113457
"Titti29_S9_contigs"	4.2090207411139
"Titti30_S10_contigs"	71.959288697665
"Titti33_S13_contigs"	8.8510410490468
"TNX_S11_contigs"	41.336210961315
"Trichodesmium_erythraeum_IMS101_genomic"	4.8085312090633
"U1_S23_contigs"	1.72990501184748
"ukjent1_S8_contigs"	20.38570443404
"ukjent2_S9_contigs"	2.4504004470101
"ukjent3_S10_contigs"	14.876698644211
"V_H1309_2_2_S2_contigs"	27.34337361453
"V_H1309_2_4_S3_contigs"	6.3331046832554
"V_H1309_5I_S5_contigs"	14.9092530560493
"V34_S3_contigs"	16.4982896031583
"V36_S4_contigs"	4.6659701491762
"Verrucomicrobia_bacterium_L21_Fru_AB_genomic"	4.9938790883619
